alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.26,0.20,38,4288,5920,14349,0.5469,5.6905e-05,NaN,1.2588e-04,1.8764e-05
0.26,0.20,38,10432,12064,17687,0.6177,2.2906e-05,NaN,1.2218e-04,2.7072e-05
0.26,0.20,38,53344,54976,13598,0.5884,7.0671e-06,NaN,1.3702e-04,2.3789e-05
0.26,0.20,38,34336,35968,12440,0.6064,1.0320e-05,NaN,1.7403e-04,2.6428e-05
0.26,0.20,38,67488,82080,2865,0.5430,5.8365e-06,NaN,1.0446e-04,2.3531e-05
0.26,0.20,38,17472,19104,18324,0.5898,1.2635e-05,NaN,1.1385e-04,2.1875e-05
0.26,0.20,38,27680,-1,17016,0.5234,9.7518e-06,NaN,1.3698e-05,NaN
0.26,0.20,38,32800,34432,4363,0.5601,1.0074e-05,NaN,1.4970e-04,1.6824e-05
0.26,0.20,38,2944,4576,4664,0.5933,6.5536e-05,NaN,1.5312e-04,1.7357e-05
0.26,0.20,38,15520,17152,14985,0.5918,1.8371e-05,NaN,1.2714e-04,1.7269e-05
0.26,0.20,38,76832,-1,17896,0.5352,5.1963e-06,NaN,5.9397e-06,NaN
0.26,0.20,38,5184,6816,15908,0.5464,4.4415e-05,NaN,1.5844e-04,1.7065e-05
0.26,0.20,38,6624,8256,12871,0.5264,2.3704e-05,NaN,8.4038e-05,2.3446e-05
0.26,0.20,38,21440,23072,7139,0.5825,1.1771e-05,NaN,1.3749e-04,1.6829e-05
0.26,0.20,38,4576,6208,4008,0.6206,5.0727e-05,NaN,1.2895e-04,2.0313e-05
0.26,0.20,38,14400,16032,9911,0.6011,1.7336e-05,NaN,1.5582e-04,2.0630e-05
0.26,0.20,38,17536,44640,4970,0.5649,1.7674e-05,NaN,6.1310e-05,2.3985e-05
0.26,0.20,38,20544,22176,16799,0.5596,1.3718e-05,NaN,1.2754e-04,2.4701e-05
0.26,0.20,38,7264,8896,9154,0.6143,3.5106e-05,NaN,1.5419e-04,2.5873e-05
0.26,0.20,38,3776,5408,6069,0.6157,5.2054e-05,NaN,1.1320e-04,2.3052e-05
0.26,0.20,38,6112,7744,6398,0.6187,3.8102e-05,NaN,1.3615e-04,2.5781e-05
0.26,0.20,38,3808,5440,14186,0.6084,6.9658e-05,NaN,1.6474e-04,1.7203e-05
0.26,0.20,38,92544,94176,9785,0.5508,4.8033e-06,NaN,9.4590e-05,2.2827e-05
0.26,0.20,38,130592,132224,14482,0.5220,4.3314e-06,NaN,1.1161e-04,2.3813e-05
0.26,0.20,38,42080,43712,3934,0.5605,7.4032e-06,NaN,1.2667e-04,1.5480e-05
0.26,0.20,38,32,1664,19888,0.7148,NaN,NaN,1.9742e-04,2.9984e-05
0.26,0.20,38,133568,135200,11735,0.5552,4.0414e-06,NaN,1.2110e-04,1.7080e-05
0.26,0.20,38,8992,10624,16389,0.5938,2.8102e-05,NaN,1.3463e-04,2.5213e-05
0.26,0.20,38,17696,19328,1178,0.5898,1.5863e-05,NaN,1.3016e-04,2.6123e-05
0.26,0.20,38,17856,49632,11799,0.5718,1.7472e-05,NaN,5.4273e-05,2.4653e-05
0.26,0.20,38,9792,11424,7929,0.5903,2.5893e-05,NaN,1.2305e-04,2.2299e-05
0.26,0.20,38,13696,15328,11075,0.5830,1.9658e-05,NaN,1.6335e-04,2.5591e-05
0.26,0.20,38,4832,6464,10053,0.6353,5.3654e-05,NaN,1.4131e-04,2.6697e-05
0.26,0.20,38,25248,26880,8075,0.5562,9.4933e-06,NaN,1.0763e-04,1.8293e-05
0.26,0.20,38,17280,18912,16003,0.5898,1.4979e-05,NaN,1.6357e-04,2.5794e-05
0.26,0.20,38,2688,4320,9174,0.6001,8.3033e-05,NaN,1.6507e-04,2.5966e-05
0.26,0.20,38,26848,28480,372,0.5850,9.4126e-06,NaN,9.6791e-05,2.5614e-05
0.26,0.20,38,12544,14176,7145,0.5679,1.9511e-05,NaN,1.3726e-04,1.6784e-05
0.26,0.20,38,8416,10048,13518,0.5742,1.8637e-05,NaN,9.4249e-05,1.7754e-05
0.26,0.20,38,5248,6880,15649,0.5996,4.4713e-05,NaN,1.3114e-04,2.1402e-05
0.26,0.20,38,22496,24128,3360,0.6006,1.2786e-05,NaN,1.3702e-04,2.5810e-05
0.26,0.20,38,6752,8384,8297,0.6392,4.2413e-05,NaN,1.6557e-04,2.4206e-05
0.26,0.20,38,40640,136384,4413,0.5615,7.4933e-06,NaN,1.8376e-05,2.4650e-05
0.26,0.20,38,23488,25120,17182,0.5420,1.1955e-05,NaN,1.2192e-04,2.4409e-05
0.26,0.20,38,6816,8448,1062,0.5850,3.4997e-05,NaN,1.3392e-04,2.4322e-05
0.26,0.20,38,59360,60992,10586,0.5791,6.8404e-06,NaN,1.4797e-04,2.5988e-05
0.26,0.20,38,21408,23040,20,0.5718,1.3820e-05,NaN,1.5808e-04,2.3165e-05
0.26,0.20,38,17088,18720,6628,0.5894,1.6025e-05,NaN,1.4642e-04,2.5801e-05
0.26,0.20,38,4608,6240,16300,0.5322,4.7403e-05,NaN,1.1147e-04,2.3667e-05
0.26,0.20,38,17504,98592,1697,0.5562,1.4100e-05,NaN,1.7676e-05,1.5821e-05
0.26,0.20,38,29056,30688,19771,0.5908,1.0846e-05,NaN,1.2973e-04,2.3915e-05
0.26,0.20,38,26112,27744,14664,0.6094,9.0062e-06,NaN,1.0846e-04,2.6287e-05
0.26,0.20,38,49600,51232,16675,0.5972,7.8913e-06,NaN,1.7355e-04,2.4072e-05
0.26,0.20,38,37696,39328,9730,0.5889,9.6896e-06,NaN,1.5712e-04,2.0401e-05
0.26,0.20,38,93920,95552,13694,0.5728,5.1655e-06,NaN,1.3788e-04,2.3729e-05
0.26,0.20,38,87552,89184,19204,0.5566,5.5161e-06,NaN,1.1931e-04,2.4595e-05
0.26,0.20,38,4416,6048,13477,0.5576,4.6219e-05,NaN,1.0544e-04,2.4586e-05
0.26,0.20,38,16544,18176,7524,0.5649,1.4391e-05,NaN,1.3627e-04,1.6778e-05
0.26,0.20,38,274496,276128,6044,0.5137,3.3172e-06,NaN,7.9423e-05,2.4712e-05
0.26,0.20,38,14016,15648,16106,0.6040,1.6736e-05,NaN,1.4743e-04,2.6774e-05
0.26,0.20,38,9536,11168,2402,0.6079,2.5263e-05,NaN,1.4066e-04,2.6463e-05
0.26,0.20,38,6688,8320,1288,0.5581,2.7569e-05,NaN,1.0500e-04,1.8964e-05
0.26,0.20,38,53888,55520,9836,0.5811,6.3460e-06,NaN,1.2468e-04,2.5829e-05
0.26,0.20,38,65856,67488,16656,0.5586,5.3377e-06,NaN,1.0653e-04,2.4538e-05
0.26,0.20,38,29472,31104,4756,0.5615,8.2408e-06,NaN,9.9206e-05,2.2875e-05
0.26,0.20,38,4864,6496,7939,0.6089,3.9256e-05,NaN,1.1229e-04,2.5309e-05
0.26,0.20,38,16576,18208,17767,0.5933,1.6902e-05,NaN,1.3755e-04,2.3678e-05
0.26,0.20,38,8576,10208,10114,0.5396,2.3544e-05,NaN,9.6505e-05,1.9474e-05
0.26,0.20,38,4384,6016,9857,0.6172,5.5066e-05,NaN,1.6000e-04,2.7026e-05
0.26,0.20,38,5312,6944,16373,0.6089,4.9200e-05,NaN,1.4152e-04,2.6006e-05
0.26,0.20,38,42336,43968,3994,0.5723,7.4612e-06,NaN,1.2034e-04,2.4647e-05
0.26,0.20,38,63744,65376,5941,0.5581,5.4134e-06,NaN,1.1735e-04,1.8681e-05
0.26,0.20,38,121376,-1,19960,0.5435,4.9378e-06,NaN,7.8498e-06,NaN
0.26,0.20,38,37952,39584,18656,0.5664,7.6489e-06,NaN,1.3426e-04,1.8308e-05
0.26,0.20,38,36832,38464,15490,0.5806,8.0546e-06,NaN,1.3204e-04,2.2450e-05
0.26,0.20,38,13056,14688,8361,0.5767,2.3560e-05,NaN,1.2856e-04,2.5468e-05
0.26,0.20,38,53376,55008,17057,0.5879,7.2516e-06,NaN,1.4310e-04,2.6065e-05
0.26,0.20,38,58592,60224,8230,0.5405,5.7185e-06,NaN,1.1545e-04,1.4481e-05
0.26,0.20,38,14176,15808,11559,0.6123,1.8660e-05,NaN,1.6025e-04,2.7154e-05
0.26,0.20,38,16480,18112,9868,0.5981,1.9199e-05,NaN,1.6818e-04,2.6473e-05
0.26,0.20,38,26528,28160,4885,0.6045,9.9134e-06,NaN,1.1918e-04,2.9527e-05
0.26,0.20,38,31040,32672,8952,0.5542,8.6339e-06,NaN,1.2331e-04,2.3828e-05
0.26,0.20,38,4480,6112,4883,0.6353,5.6124e-05,NaN,1.5359e-04,2.6539e-05
0.26,0.20,38,4736,6368,19483,0.5938,4.4246e-05,NaN,1.4444e-04,2.2376e-05
0.26,0.20,38,8000,9632,9449,0.6069,2.4709e-05,NaN,9.2030e-05,2.5547e-05
0.26,0.20,38,110432,112064,16058,0.5322,4.3670e-06,NaN,1.0632e-04,1.4339e-05
0.26,0.20,38,3296,4928,18850,0.6084,8.5719e-05,NaN,1.7942e-04,2.1757e-05
0.26,0.20,38,105120,106752,13153,0.5327,4.5360e-06,NaN,1.1631e-04,2.1054e-05
0.26,0.20,38,9248,10880,17679,0.5620,1.8621e-05,NaN,1.2343e-04,1.9945e-05
0.26,0.20,38,32,1664,4244,0.6509,NaN,NaN,1.8734e-04,2.7765e-05
0.26,0.20,38,22912,24544,3801,0.6055,1.2815e-05,NaN,1.3267e-04,2.6051e-05
0.26,0.20,38,54656,56288,16587,0.5132,5.7252e-06,NaN,9.7724e-05,2.2707e-05
0.26,0.20,38,26080,27712,13825,0.5308,1.0171e-05,NaN,1.0409e-04,2.0397e-05
0.26,0.20,38,23968,25600,4028,0.5698,1.0641e-05,NaN,9.8085e-05,2.4985e-05
0.26,0.20,38,11360,12992,14853,0.5830,1.8128e-05,NaN,1.3009e-04,2.4247e-05
0.26,0.20,38,3936,5568,3963,0.6362,6.7347e-05,NaN,1.7105e-04,2.4822e-05
0.26,0.20,38,12768,14400,18910,0.5796,2.1246e-05,NaN,1.1914e-04,1.8055e-05
0.26,0.20,38,7136,8768,12648,0.5874,2.6187e-05,NaN,1.0964e-04,2.4701e-05
0.26,0.20,38,73664,75296,14066,0.5698,5.1480e-06,NaN,1.2202e-04,2.4756e-05
0.26,0.20,38,26752,28384,2000,0.6021,1.1568e-05,NaN,1.3462e-04,2.5159e-05
0.26,0.20,38,25856,27488,4292,0.5938,1.3887e-05,NaN,1.5466e-04,2.2348e-05
0.26,0.20,38,8800,10432,662,0.5820,2.3652e-05,NaN,9.0777e-05,2.0113e-05
0.26,0.20,38,10304,11936,1145,0.5752,2.0037e-05,NaN,1.3260e-04,2.5560e-05
0.26,0.20,38,3904,5536,19117,0.6001,7.3289e-05,NaN,1.8035e-04,2.1342e-05
0.26,0.20,38,180128,181760,15600,0.5640,3.9170e-06,NaN,1.1774e-04,2.5824e-05
0.26,0.20,38,32288,33920,8273,0.5820,9.2431e-06,NaN,1.4795e-04,2.5499e-05
0.26,0.20,38,7840,9472,9793,0.6050,2.8745e-05,NaN,1.5417e-04,2.7227e-05
0.26,0.20,38,7040,8672,5729,0.5884,3.5505e-05,NaN,1.3677e-04,1.7590e-05
0.26,0.20,38,65664,67296,11288,0.5200,4.8844e-06,NaN,1.1752e-04,1.7324e-05
0.26,0.20,38,16000,17632,1092,0.6318,1.9616e-05,NaN,1.6490e-04,2.7050e-05
0.26,0.20,38,104736,106368,15397,0.5566,5.0010e-06,NaN,1.6091e-04,2.5375e-05
0.26,0.20,38,23616,25248,8046,0.5928,1.1958e-05,NaN,1.5661e-04,1.7869e-05
0.26,0.20,38,11072,12704,9154,0.5493,1.5693e-05,NaN,7.9570e-05,2.0985e-05
0.26,0.20,38,5152,6784,11274,0.6143,4.2073e-05,NaN,1.3257e-04,2.4746e-05
0.26,0.20,38,4288,5920,11251,0.6294,7.5522e-05,NaN,1.7502e-04,2.4346e-05
0.26,0.20,38,60896,62528,8072,0.5249,5.6428e-06,NaN,1.2806e-04,1.4118e-05
0.26,0.20,38,23104,24736,13580,0.5815,1.1354e-05,NaN,8.8821e-05,1.9126e-05
0.26,0.20,38,119328,120960,3852,0.5757,4.4554e-06,NaN,1.3009e-04,1.9366e-05
0.26,0.20,38,10272,11904,16105,0.6201,2.2788e-05,NaN,1.1156e-04,2.5769e-05
0.26,0.20,38,69440,71072,8089,0.5840,6.0456e-06,NaN,1.2900e-04,2.6015e-05
0.26,0.20,38,38688,40320,12109,0.5923,8.4235e-06,NaN,1.3629e-04,2.3147e-05
0.26,0.20,38,15488,17120,6462,0.6011,1.4980e-05,NaN,1.2706e-04,2.6117e-05
0.26,0.20,38,14752,16384,3784,0.5967,2.1746e-05,NaN,1.1282e-03,2.5359e-05
0.26,0.20,38,8096,9728,14669,0.6021,2.9280e-05,NaN,1.3418e-04,1.8492e-05
0.26,0.20,38,20192,21824,10803,0.5903,1.2905e-05,NaN,1.3739e-04,2.3266e-05
0.26,0.20,38,148096,149728,12349,0.5547,4.0786e-06,NaN,1.2897e-04,2.4119e-05
0.26,0.20,38,11904,13536,13544,0.5898,2.2193e-05,NaN,1.2463e-04,2.2207e-05
0.26,0.20,38,20928,22560,17213,0.5942,1.4117e-05,NaN,1.5202e-04,2.2082e-05
0.26,0.20,38,224096,225728,6636,0.5552,3.8248e-06,NaN,1.2643e-04,2.5697e-05
0.26,0.20,38,51808,53440,14822,0.5654,6.9988e-06,NaN,1.0900e-04,2.5260e-05
0.26,0.20,38,30080,31712,7455,0.6030,1.0087e-05,NaN,1.4995e-04,2.6073e-05
0.26,0.20,38,6912,8544,11243,0.5962,3.5339e-05,NaN,1.2923e-04,2.2668e-05
0.26,0.20,38,14720,16352,1078,0.6128,1.8368e-05,NaN,1.6634e-04,2.1239e-05
0.26,0.20,38,53248,54880,14697,0.5933,7.4924e-06,NaN,1.6070e-04,2.7188e-05
0.26,0.20,38,17056,18688,19929,0.6128,1.4225e-05,NaN,1.2430e-04,2.6930e-05
0.26,0.20,38,86368,88000,499,0.5674,4.8740e-06,NaN,9.8385e-05,1.8129e-05
0.26,0.20,38,8352,9984,17684,0.5532,2.2912e-05,NaN,1.0024e-04,1.8609e-05
0.26,0.20,38,60896,62528,16790,0.5454,4.8810e-06,NaN,8.9663e-05,1.6477e-05
0.26,0.20,38,274336,275968,6107,0.5503,3.6208e-06,NaN,1.1508e-04,2.3188e-05
0.26,0.20,38,23648,25280,5893,0.5649,1.2669e-05,NaN,1.2546e-04,2.4560e-05
0.26,0.20,38,3616,5248,1921,0.6074,6.5415e-05,NaN,1.8229e-04,2.6333e-05
0.26,0.20,38,63520,65152,13546,0.5610,6.0186e-06,NaN,1.3192e-04,2.5690e-05
0.26,0.20,38,89984,91616,2050,0.5659,5.0994e-06,NaN,1.2078e-04,1.8987e-05
0.26,0.20,38,34816,36448,1053,0.6050,9.4089e-06,NaN,1.4836e-04,2.0528e-05
0.26,0.20,38,57472,59104,853,0.5747,6.0995e-06,NaN,1.1126e-04,2.6198e-05
0.26,0.20,38,13984,15616,2664,0.5889,1.5963e-05,NaN,1.2845e-04,2.1730e-05
0.26,0.20,38,39712,41344,10906,0.5571,9.1195e-06,NaN,1.4165e-04,2.4161e-05
0.26,0.20,38,20352,21984,3870,0.5620,1.3217e-05,NaN,1.2419e-04,2.5035e-05
0.26,0.20,38,40224,41856,18191,0.5918,8.2615e-06,NaN,1.2303e-04,1.9534e-05
0.26,0.20,38,98112,99744,1194,0.5874,5.1350e-06,NaN,1.3203e-04,2.5313e-05
0.26,0.20,38,6272,7904,14203,0.5439,2.6263e-05,NaN,9.9750e-05,2.1345e-05
0.26,0.20,38,31616,33248,6346,0.5684,8.6688e-06,NaN,1.1167e-04,2.5348e-05
0.26,0.20,38,32512,34144,16167,0.5889,9.3048e-06,NaN,1.2465e-04,2.6026e-05
0.26,0.20,38,185056,186688,9163,0.5537,3.7792e-06,NaN,1.1066e-04,1.6488e-05
0.26,0.20,38,4704,6336,202,0.6001,4.9122e-05,NaN,1.1657e-04,2.6039e-05
0.26,0.20,38,46976,48608,15544,0.5640,7.6260e-06,NaN,1.3721e-04,1.6781e-05
0.26,0.20,38,51360,52992,17146,0.5562,6.5357e-06,NaN,1.0070e-04,1.7291e-05
0.26,0.20,38,8992,10624,6918,0.6113,2.7397e-05,NaN,1.6214e-04,2.6475e-05
0.26,0.20,38,76192,77824,18036,0.5542,5.3253e-06,NaN,1.4230e-04,2.1451e-05
0.26,0.20,38,18560,20192,9694,0.5703,1.6567e-05,NaN,1.2141e-04,2.4849e-05
0.26,0.20,38,36352,37984,16983,0.5811,7.5269e-06,NaN,1.0561e-04,2.5309e-05
0.26,0.20,38,4320,5952,13041,0.5537,4.8048e-05,NaN,1.2536e-04,1.7942e-05
0.26,0.20,38,32,1664,10866,0.6831,NaN,NaN,2.0313e-04,2.8324e-05
0.26,0.20,38,10720,12352,6599,0.5654,2.0220e-05,NaN,8.3411e-05,1.9926e-05
0.26,0.20,38,11872,13504,2663,0.5464,1.9411e-05,NaN,1.0542e-04,1.5888e-05
0.26,0.20,38,187680,189312,9715,0.5640,4.1271e-06,NaN,1.2085e-04,1.5043e-05
0.26,0.20,38,249152,250784,9632,0.5400,3.4993e-06,NaN,9.7390e-05,1.6646e-05
0.26,0.20,38,148384,150016,3254,0.5728,4.0281e-06,NaN,1.1979e-04,2.4254e-05
0.26,0.20,38,28384,30016,19813,0.5850,8.3208e-06,NaN,1.0824e-04,2.0636e-05
0.26,0.20,38,56352,57984,5429,0.5781,5.8412e-06,NaN,1.0854e-04,2.1438e-05
0.26,0.20,38,20544,22176,13956,0.5527,1.0689e-05,NaN,1.0112e-04,1.6109e-05
0.26,0.20,38,18304,19936,10659,0.6060,1.7794e-05,NaN,1.7933e-04,2.6312e-05
0.26,0.20,38,61568,-1,7081,0.5186,5.7287e-06,NaN,5.4030e-06,NaN
0.26,0.20,38,5568,7200,2982,0.6196,4.1493e-05,NaN,1.2872e-04,2.5922e-05
0.26,0.20,38,4384,6016,8433,0.5952,5.8248e-05,NaN,1.5188e-04,2.6514e-05
0.26,0.20,38,25152,26784,42,0.6011,9.3300e-06,NaN,1.0974e-04,2.5525e-05
0.26,0.20,38,259616,-1,18974,0.5200,3.6859e-06,NaN,2.7310e-05,NaN
0.26,0.20,38,2496,4128,3586,0.6211,7.6938e-05,NaN,1.5184e-04,2.6888e-05
0.26,0.20,38,13824,15456,7760,0.5757,1.6116e-05,NaN,1.3473e-04,1.7395e-05
0.26,0.20,38,10432,12096,279,0.6030,2.9559e-05,NaN,1.0461e-03,2.4154e-05
0.26,0.20,38,18272,23712,9223,0.5933,1.6508e-05,NaN,3.3291e-04,1.9919e-05
0.26,0.20,38,10400,12032,19806,0.5933,2.3911e-05,NaN,1.2407e-04,2.5930e-05
0.26,0.20,38,7104,8736,4132,0.5708,2.9322e-05,NaN,1.1840e-04,2.4569e-05
0.26,0.20,38,5184,6816,5530,0.6021,5.5601e-05,NaN,1.3146e-04,2.0273e-05
0.26,0.20,38,68608,107616,13859,0.5503,5.8919e-06,NaN,4.1849e-05,2.3507e-05
0.26,0.20,38,4576,6208,7881,0.5977,5.1654e-05,NaN,1.5908e-04,1.8818e-05
0.26,0.20,38,39424,41056,12247,0.5796,8.5308e-06,NaN,1.4313e-04,2.5310e-05
0.26,0.20,38,7008,8640,1347,0.6289,4.0076e-05,NaN,1.6316e-04,2.5012e-05
0.26,0.20,38,8160,9792,15362,0.5952,3.2338e-05,NaN,1.3512e-04,2.5712e-05
0.26,0.20,38,37120,38752,942,0.5830,9.9245e-06,NaN,1.6164e-04,1.7973e-05
0.26,0.20,38,24736,26368,6759,0.5688,1.1046e-05,NaN,1.3226e-04,2.1569e-05
0.26,0.20,38,51040,52672,16749,0.5464,6.4627e-06,NaN,1.1252e-04,2.4327e-05
0.26,0.20,38,6304,7936,4977,0.5830,4.2504e-05,NaN,1.7114e-04,2.2699e-05
0.26,0.20,38,19424,21056,16864,0.5962,1.2487e-05,NaN,1.1234e-04,2.7332e-05
0.26,0.20,38,90784,92416,3381,0.5923,4.7534e-06,NaN,1.1754e-04,1.9082e-05
0.26,0.20,38,105760,107392,3060,0.5610,4.3217e-06,NaN,9.9088e-05,1.5218e-05
0.26,0.20,38,100864,102496,6695,0.5684,4.9378e-06,NaN,1.5322e-04,1.8857e-05
0.26,0.20,38,74848,76480,7696,0.5757,5.1070e-06,NaN,1.4215e-04,2.5838e-05
0.26,0.20,38,24608,26240,18855,0.6011,1.1566e-05,NaN,1.3366e-04,2.5620e-05
0.26,0.20,38,3456,5088,13316,0.6162,8.5041e-05,NaN,1.7915e-04,2.0836e-05
0.26,0.20,38,5184,6816,11176,0.6050,4.0196e-05,NaN,1.1514e-04,2.2589e-05
0.26,0.20,38,75808,77440,16832,0.5342,5.4387e-06,NaN,9.9660e-05,1.6553e-05
0.26,0.20,38,251712,253344,3328,0.5278,3.4527e-06,NaN,1.0312e-04,1.4023e-05
0.26,0.20,38,10240,11872,935,0.5688,2.4339e-05,NaN,1.1373e-04,2.5153e-05
0.26,0.20,38,10144,11776,15326,0.5718,2.2420e-05,NaN,1.1710e-04,2.5052e-05
0.26,0.20,38,44608,46240,1730,0.5884,9.0658e-06,NaN,1.5950e-04,2.5093e-05
0.26,0.20,38,221664,223296,815,0.5723,3.7588e-06,NaN,1.2381e-04,2.5119e-05
0.26,0.20,38,7424,26400,7219,0.6055,4.1397e-05,NaN,9.4617e-05,2.1885e-05
0.26,0.20,38,12736,14368,10480,0.5996,2.4260e-05,NaN,1.1361e-03,2.5645e-05
0.26,0.20,38,7424,9056,10896,0.6294,2.4131e-05,NaN,1.3942e-04,3.0681e-05
0.26,0.20,38,6720,8352,9820,0.6069,3.3178e-05,NaN,1.1797e-04,2.5757e-05
0.26,0.20,38,36544,38176,10830,0.5493,8.1605e-06,NaN,1.2739e-04,2.0797e-05
0.26,0.20,38,24768,26400,729,0.5444,7.8437e-06,NaN,7.3132e-05,1.9235e-05
0.26,0.20,38,35392,37024,2207,0.5562,9.6615e-06,NaN,1.4444e-04,2.4334e-05
0.26,0.20,38,142656,144288,4074,0.5591,4.3281e-06,NaN,1.4729e-04,2.4043e-05
0.26,0.20,38,13792,15424,11290,0.6016,1.9398e-05,NaN,1.5297e-04,2.6393e-05
0.26,0.20,38,18176,19808,4903,0.5747,1.6609e-05,NaN,1.3988e-04,2.0587e-05
0.26,0.20,38,39680,-1,12292,0.5664,9.3875e-06,NaN,6.0981e-06,NaN
0.26,0.20,38,11936,13568,19988,0.5825,2.4488e-05,NaN,1.4291e-04,2.5143e-05
0.26,0.20,38,5408,7040,9381,0.6104,4.7152e-05,NaN,1.2977e-04,2.2935e-05
0.26,0.20,38,5888,7520,16481,0.6182,5.1321e-05,NaN,1.6859e-04,2.1053e-05
0.26,0.20,38,50976,52608,19969,0.5898,6.5380e-06,NaN,1.0807e-04,2.2718e-05
0.26,0.20,38,19616,21248,8764,0.5879,1.5519e-05,NaN,1.4970e-04,2.6034e-05
0.26,0.20,38,3648,5280,4430,0.6001,5.5487e-05,NaN,1.3445e-04,2.7240e-05
0.26,0.20,38,13888,15520,1526,0.5986,1.6074e-05,NaN,1.0956e-04,2.5385e-05
0.26,0.20,38,16480,18112,4131,0.5825,1.3744e-05,NaN,1.2636e-04,2.5794e-05
0.26,0.20,38,266784,268416,18686,0.5586,3.5596e-06,NaN,1.1845e-04,2.3267e-05
0.26,0.20,38,113440,115072,4051,0.5093,4.2936e-06,NaN,1.0011e-04,2.1471e-05
0.26,0.20,38,98272,99904,17949,0.5752,4.9907e-06,NaN,1.2743e-04,2.5931e-05
0.26,0.20,38,18464,20096,1965,0.6040,1.8019e-05,NaN,1.3308e-04,2.7550e-05
0.26,0.20,38,13856,15488,3987,0.5693,1.8615e-05,NaN,1.5906e-04,2.7314e-05
0.26,0.20,38,37728,39360,12576,0.5640,6.8267e-06,NaN,1.2056e-04,2.4467e-05
0.26,0.20,38,20032,21664,14839,0.5820,9.2297e-06,NaN,8.4604e-05,2.2791e-05
0.26,0.20,38,147200,148832,16860,0.5220,4.1603e-06,NaN,1.4059e-04,1.9653e-05
0.26,0.20,38,6560,8192,18937,0.6187,4.0982e-05,NaN,1.2297e-04,2.6682e-05
0.26,0.20,38,4160,51680,6052,0.5586,6.0171e-05,NaN,3.4549e-05,1.6578e-05
0.26,0.20,38,24576,26208,1183,0.5991,1.1597e-05,NaN,1.4804e-04,2.0946e-05
0.26,0.20,38,28352,29984,17361,0.5918,1.1627e-05,NaN,1.7093e-04,2.5973e-05
0.26,0.20,38,54496,56128,2109,0.5674,5.6505e-06,NaN,1.0445e-04,2.5313e-05
0.26,0.20,38,3584,5216,7189,0.6421,6.0438e-05,NaN,1.5597e-04,2.2382e-05
0.26,0.20,38,24512,26144,5704,0.5664,1.1616e-05,NaN,1.4104e-04,2.4890e-05
0.26,0.20,38,32,1664,576,0.6909,NaN,NaN,2.3051e-04,2.8730e-05
0.26,0.20,38,5408,7040,8576,0.6064,3.8729e-05,NaN,1.3141e-04,2.1744e-05
0.26,0.20,38,35552,37184,17642,0.5952,7.7164e-06,NaN,1.0187e-04,2.4816e-05
0.26,0.20,38,5312,6944,15435,0.6299,4.6659e-05,NaN,1.4011e-04,2.6811e-05
0.26,0.20,38,295584,297216,1073,0.5586,3.3229e-06,NaN,9.2997e-05,2.3017e-05
0.26,0.20,38,1312,5728,3684,0.6211,2.1991e-04,NaN,4.1177e-04,2.6881e-05
0.26,0.20,38,5856,7488,15883,0.6172,5.3848e-05,NaN,1.8939e-04,2.6105e-05
0.26,0.20,38,71712,73344,16000,0.5796,5.9770e-06,NaN,1.7743e-04,2.0139e-05
0.26,0.20,38,23968,25600,19905,0.5938,1.2905e-05,NaN,1.4330e-04,2.1581e-05
0.26,0.20,38,71328,72960,11931,0.5664,5.9734e-06,NaN,1.3332e-04,2.4174e-05
0.26,0.20,38,3936,5568,10705,0.6045,6.9425e-05,NaN,1.4597e-04,2.6161e-05
0.26,0.20,38,47104,48736,9667,0.5635,6.9848e-06,NaN,1.2728e-04,2.5391e-05
0.26,0.20,38,48224,49856,15407,0.5684,7.1860e-06,NaN,1.4088e-04,1.6920e-05
0.26,0.20,38,3392,5024,17093,0.6157,8.1435e-05,NaN,1.1101e-03,2.6093e-05
0.26,0.20,38,13088,14720,19293,0.5439,1.7820e-05,NaN,1.2968e-04,1.5142e-05
0.26,0.20,38,13952,15584,19153,0.5869,2.1692e-05,NaN,1.4637e-04,1.8574e-05
0.26,0.20,38,247008,248640,13387,0.5327,3.6094e-06,NaN,1.3354e-04,2.3110e-05
0.26,0.20,38,76800,124640,8304,0.5488,6.1664e-06,NaN,3.3845e-05,2.3917e-05
0.26,0.20,38,66880,68512,15045,0.5747,5.6870e-06,NaN,1.4191e-04,2.5086e-05
0.26,0.20,38,49120,50752,12724,0.5767,7.4992e-06,NaN,1.1861e-04,2.1235e-05
0.26,0.20,38,151648,153280,3692,0.5703,3.9117e-06,NaN,9.0119e-05,2.5926e-05
0.26,0.20,38,5184,6816,13783,0.5615,4.2570e-05,NaN,1.3999e-04,2.3098e-05
0.26,0.20,38,24736,26368,15657,0.5454,1.0553e-05,NaN,8.6985e-05,2.2436e-05
0.26,0.20,38,4896,6528,14734,0.6108,5.7596e-05,NaN,1.6005e-04,2.3679e-05
0.26,0.20,38,5152,6784,14712,0.6001,5.0188e-05,NaN,1.6745e-04,2.6572e-05
0.26,0.20,38,17760,19392,4076,0.6191,1.6248e-05,NaN,1.5782e-04,2.6954e-05
0.26,0.20,38,17152,18784,3602,0.5879,1.0271e-05,NaN,8.5764e-05,2.5506e-05
0.26,0.20,38,21568,23200,10359,0.6187,1.3623e-05,NaN,1.3605e-04,2.0894e-05
