# N=500  K=10000  betanet=1.0  generated=2026-05-30T22:57:02.395
alpha,T,disorder,phi_a,phi_b,q12,phi_max_other
0.750,0.11901,26,0.026293,0.125323,0.026315,0.108328
0.750,0.11901,27,0.060658,0.019440,-0.039519,0.137858
0.750,0.11901,28,0.093072,0.101817,-0.017868,0.167623
0.750,0.11901,29,0.074392,0.063278,0.000486,0.142842
0.750,0.11901,30,0.020458,0.046552,0.027943,0.098508
0.750,0.11901,31,0.033630,0.079466,0.010873,0.110015
0.750,0.11901,32,0.031115,0.000553,-0.002786,0.120770
0.750,0.11901,33,0.030715,0.038880,0.104934,0.111910
0.750,0.11901,34,0.076913,0.031013,0.029143,0.149331
0.750,0.11901,35,0.014094,0.057465,0.020006,0.095982
0.750,0.11901,36,0.066560,0.066202,0.088071,0.138183
0.750,0.11901,37,0.029560,0.096575,0.068000,0.111626
0.750,0.11901,38,-0.041044,0.053912,-0.013684,0.048289
0.750,0.11901,39,0.080104,0.152730,0.016524,0.154963
0.750,0.11901,40,-0.005885,0.086933,-0.024418,0.076387
0.750,0.11901,41,0.045940,0.065448,0.020329,0.120930
0.750,0.11901,42,-0.047778,0.055301,0.029164,0.040958
0.750,0.11901,43,0.033778,0.022194,0.009563,0.114016
0.750,0.11901,44,0.095199,0.046606,0.033268,0.164647
0.750,0.11901,45,0.058702,0.006002,0.068740,0.134999
0.750,0.11901,46,0.113276,0.070582,0.027067,0.177967
0.750,0.11901,47,-0.021259,0.069284,-0.043891,0.061207
0.750,0.11901,48,0.043910,-0.008936,-0.011502,0.130473
0.750,0.11901,49,0.060122,-0.019761,-0.064196,0.139708
0.750,0.11901,50,0.055720,0.036449,0.020405,0.128030
0.750,0.11901,51,0.002322,0.003631,-0.004081,0.082724
0.750,0.11901,52,0.126030,0.102743,0.012226,0.190423
0.750,0.11901,53,0.029782,0.063897,0.036670,0.109890
0.750,0.11901,54,0.073651,0.029838,0.019459,0.147269
0.750,0.11901,55,0.021222,0.004202,-0.037643,0.104311
0.750,0.11901,56,0.042699,0.038406,-0.000517,0.124913
0.750,0.11901,57,0.038492,0.123676,-0.024499,0.120643
0.750,0.11901,58,0.082530,0.041821,0.067334,0.158878
0.750,0.11901,59,0.060175,0.075643,0.026086,0.132763
0.750,0.11901,60,0.092162,0.060880,0.000070,0.166593
0.750,0.11901,61,0.130569,0.106015,-0.013967,0.188825
0.750,0.11901,62,0.030957,0.059275,-0.072471,0.108110
0.750,0.11901,63,0.062574,0.077745,0.067502,0.138408
0.750,0.11901,64,0.025406,0.083586,0.045391,0.102182
0.750,0.11901,65,0.052480,0.006165,0.054386,0.129609
0.750,0.11901,66,0.031977,0.136397,0.028928,0.114117
0.750,0.11901,67,0.039729,0.101177,-0.019278,0.133425
0.750,0.11901,68,0.076364,0.053993,0.008976,0.148030
0.750,0.11901,69,0.049037,0.027222,-0.002502,0.127547
0.750,0.11901,70,0.075392,0.072307,-0.086666,0.151427
0.750,0.11901,71,0.015343,0.117155,0.005634,0.100308
0.750,0.11901,72,0.049022,0.052846,0.005479,0.122990
0.750,0.12716,1,0.034566,0.000515,0.057460,0.111198
0.750,0.12716,2,-0.029320,0.101556,0.046720,0.054806
0.750,0.12716,3,0.051773,0.056726,0.036577,0.124555
0.750,0.12716,4,-0.000003,0.035853,-0.001899,0.081747
0.750,0.12716,5,-0.023926,-0.016100,0.055563,0.062221
0.750,0.12716,6,0.072781,0.044827,-0.037579,0.145760
0.750,0.12716,7,0.087085,0.050115,0.044090,0.155745
0.750,0.12716,8,0.046920,0.025708,0.039359,0.122962
0.750,0.12716,9,0.054474,0.032918,-0.024354,0.130675
0.750,0.12716,10,0.057639,0.065495,0.038880,0.132459
0.750,0.12716,11,0.020112,0.014524,0.040884,0.103841
0.750,0.12716,12,0.044444,-0.025559,0.020138,0.122749
0.750,0.12716,13,0.008065,0.010161,0.000004,0.085689
0.750,0.12716,14,0.076056,0.011228,0.002103,0.145934
0.750,0.12716,15,0.059085,0.015079,-0.023467,0.133029
0.750,0.12716,16,0.020520,0.051956,-0.051508,0.096838
0.750,0.12716,17,0.068267,0.081769,-0.027703,0.140091
0.750,0.12716,18,0.085183,0.034690,-0.005040,0.157557
0.750,0.12716,19,0.021587,0.003598,0.017337,0.102239
0.750,0.12716,20,0.031674,0.014783,0.014709,0.113816
0.750,0.12716,21,0.045454,0.021720,-0.023733,0.122207
0.750,0.12716,22,0.039924,-0.041962,-0.070504,0.113564
0.750,0.12716,23,0.010554,0.026402,0.021528,0.093167
0.750,0.12716,24,0.007064,0.070399,0.080567,0.090102
0.750,0.12716,25,0.083019,0.026598,-0.025065,0.149996
0.750,0.12716,26,0.012461,0.072342,0.039215,0.093192
0.750,0.12716,27,-0.024482,0.059690,0.000317,0.068148
0.750,0.12716,28,0.073541,0.040433,-0.044103,0.142892
0.750,0.12716,29,0.051418,0.039250,-0.057570,0.130616
0.750,0.12716,30,0.056669,-0.011839,-0.024475,0.133972
0.750,0.12716,31,0.022024,0.007153,-0.023699,0.102429
0.750,0.12716,32,0.037397,-0.030781,0.060461,0.114601
0.750,0.12716,33,0.058405,-0.025149,0.016986,0.137048
0.750,0.12716,34,0.022431,0.009695,-0.018015,0.104276
0.750,0.12716,35,0.018929,0.045206,-0.005418,0.100826
0.750,0.12716,36,-0.024491,-0.007662,0.002194,0.060918
0.750,0.12716,37,0.028545,0.047347,-0.007454,0.102907
0.750,0.12716,38,-0.018144,-0.004289,0.047155,0.063775
0.750,0.12716,39,0.014949,0.038764,0.001552,0.091329
0.750,0.12716,40,0.019343,0.088124,0.037624,0.099462
0.750,0.12716,41,0.032658,0.054486,0.029292,0.114789
0.750,0.12716,42,0.075219,0.041585,-0.027718,0.152117
0.750,0.12716,43,0.070295,0.046423,0.000034,0.146751
0.750,0.12716,44,-0.030713,-0.057371,0.020318,0.062906
0.750,0.12716,45,0.002495,0.021132,-0.024505,0.084107
0.750,0.12716,46,0.041786,-0.010379,0.032186,0.118055
0.750,0.12716,47,0.022586,0.104661,-0.011465,0.099926
0.750,0.12716,48,0.049373,0.019935,0.000167,0.121876
0.750,0.12716,49,0.030438,0.005380,-0.000966,0.108155
0.750,0.12716,50,0.071120,-0.015292,-0.028942,0.141964
0.750,0.12716,51,-0.014732,-0.046841,0.007560,0.066963
0.750,0.12716,52,0.086405,0.035681,0.008634,0.164669
0.750,0.12716,53,0.000109,0.096240,-0.040861,0.083107
0.750,0.12716,54,0.067746,0.043738,0.052375,0.142114
0.750,0.12716,55,0.044439,-0.023767,-0.057007,0.118526
0.750,0.12716,56,0.041218,0.036738,0.014344,0.128928
0.750,0.12716,57,0.048590,0.054570,0.006183,0.131742
0.750,0.12716,58,0.029220,-0.029275,-0.017489,0.109620
0.750,0.12716,59,0.008982,0.013964,0.005473,0.087715
0.750,0.12716,60,0.051857,-0.014471,0.011497,0.131606
0.750,0.12716,61,0.086992,0.069005,0.020550,0.158280
0.750,0.12716,62,0.040299,0.049852,0.001412,0.118902
0.750,0.12716,63,0.036835,0.025212,0.039590,0.112954
0.750,0.12716,64,0.037264,0.110904,0.071350,0.115253
0.750,0.12716,65,-0.001523,0.065758,-0.037825,0.084262
0.750,0.12716,66,0.012941,-0.011399,0.030653,0.091029
0.750,0.12716,67,0.054148,0.107225,-0.006127,0.125596
0.750,0.12716,68,0.013819,0.045841,-0.007921,0.095216
0.750,0.12716,69,-0.028051,0.070187,0.030829,0.056795
0.750,0.12716,70,0.035976,0.073726,0.087025,0.124528
0.750,0.12716,71,-0.013463,0.042502,-0.062285,0.068222
0.750,0.12716,72,-0.009996,0.048570,-0.062935,0.074455
0.750,0.13530,1,-0.045601,0.008093,-0.064396,0.044964
0.750,0.13530,2,0.018133,0.013663,0.022912,0.098692
0.750,0.13530,3,0.074852,0.080478,-0.029005,0.151816
0.750,0.13530,4,0.053859,0.014383,-0.005415,0.131810
0.750,0.13530,5,-0.022076,0.011337,-0.042038,0.060818
0.750,0.13530,6,0.031443,-0.013196,0.025166,0.112188
0.750,0.13530,7,-0.010447,0.040825,0.003260,0.075350
0.750,0.13530,8,-0.039567,-0.010656,-0.043683,0.048967
0.750,0.13530,9,0.028392,0.071919,-0.027187,0.108529
0.750,0.13530,10,-0.009316,0.027968,0.019584,0.079055
0.750,0.13530,11,0.042265,-0.059148,0.012633,0.117492
0.750,0.13530,12,0.049837,0.110988,-0.054303,0.129421
0.750,0.13530,13,0.017743,-0.003530,-0.001985,0.096712
0.750,0.13530,14,0.014369,-0.001804,-0.075838,0.097844
0.750,0.13530,15,0.047235,-0.007823,0.003552,0.128398
0.750,0.13530,16,0.066929,0.030997,0.026941,0.142204
0.750,0.13530,17,0.057560,0.054232,0.062303,0.136214
0.750,0.13530,18,-0.021934,0.032819,-0.022280,0.063094
0.750,0.13530,19,-0.023093,0.026241,-0.074584,0.062799
0.750,0.13530,20,0.041306,-0.011048,-0.041180,0.118273
0.750,0.13530,21,0.018796,0.006249,0.021345,0.097030
0.750,0.13530,22,0.021047,-0.034714,-0.003492,0.099558
0.750,0.13530,23,-0.017254,0.088425,-0.030826,0.064594
0.750,0.13530,24,0.036872,0.048423,-0.026133,0.117077
0.750,0.13530,25,-0.057149,0.084805,-0.004355,0.028870
0.750,0.13530,26,0.033115,0.003156,0.089322,0.118469
0.750,0.13530,27,0.059230,0.046427,0.048792,0.136760
0.750,0.13530,28,-0.037507,0.082330,0.012350,0.055042
0.750,0.13530,29,-0.015133,0.008262,0.040232,0.069579
0.750,0.13530,30,0.002815,0.069163,0.042180,0.087287
0.750,0.13530,31,0.020167,-0.051411,0.015806,0.095497
0.750,0.13530,32,0.061995,-0.043010,-0.025932,0.131289
0.750,0.13530,33,0.030002,0.058542,0.036128,0.109053
0.750,0.13530,34,0.046722,0.040992,-0.029463,0.121048
0.750,0.13530,35,0.027915,0.127974,-0.027690,0.105892
0.750,0.13530,36,-0.006516,0.061808,0.049809,0.076266
0.750,0.13530,37,0.012422,0.010838,-0.015087,0.100389
0.750,0.13530,38,-0.040642,0.039781,0.038378,0.042467
0.750,0.13530,39,-0.051542,0.036841,-0.053785,0.036888
0.750,0.13530,40,-0.041544,-0.008667,0.029231,0.045295
0.750,0.13530,41,0.039117,0.039833,0.017947,0.117676
0.750,0.13530,42,0.076067,0.064463,-0.007152,0.148345
0.750,0.13530,43,-0.026863,0.008532,-0.005102,0.057214
0.750,0.13530,44,0.060395,-0.024942,0.041039,0.136144
0.750,0.13530,45,0.014705,0.013436,0.029885,0.094467
0.750,0.13530,46,0.105870,0.010175,0.033758,0.182205
0.750,0.13530,47,0.051828,0.043212,-0.070576,0.129679
0.750,0.13530,48,0.058489,-0.026668,-0.053432,0.135742
0.750,0.13530,49,-0.014231,0.045800,0.011683,0.068171
0.750,0.13530,50,0.078152,0.120780,0.003566,0.151408
0.750,0.13530,51,0.011177,-0.037892,-0.010560,0.091256
0.750,0.13530,52,0.102232,0.031205,-0.017151,0.170971
0.750,0.13530,53,0.034781,-0.033568,0.054780,0.117729
0.750,0.13530,54,-0.028513,-0.001828,0.042322,0.055775
0.750,0.13530,55,0.029582,0.037767,0.068431,0.107844
0.750,0.13530,56,-0.005530,0.049495,0.027004,0.075980
0.750,0.13530,57,0.027494,0.079486,0.021530,0.103735
0.750,0.13530,58,0.033460,-0.031659,-0.045158,0.109838
0.750,0.13530,59,0.022099,0.028889,0.011494,0.099808
0.750,0.13530,60,0.012094,0.025605,0.004773,0.092284
0.750,0.13530,61,0.055159,-0.004989,0.051817,0.133737
0.750,0.13530,62,0.057288,0.006363,-0.023463,0.132200
0.750,0.13530,63,0.000245,0.042830,-0.059462,0.081561
0.750,0.13530,64,0.006692,0.069785,0.004686,0.087727
0.750,0.13530,65,0.006790,0.036221,0.005888,0.091397
0.750,0.13530,66,0.044853,0.020538,0.017963,0.117905
0.750,0.13530,67,0.041923,0.016117,0.069471,0.115593
0.750,0.13530,68,0.047261,0.009582,-0.008298,0.121764
0.750,0.13530,69,0.046971,0.109779,0.014504,0.122547
0.750,0.13530,70,0.061683,0.054574,-0.011994,0.136036
0.750,0.13530,71,0.024412,0.086664,0.017942,0.109345
0.750,0.13530,72,-0.032822,-0.014445,0.009755,0.056486
0.750,0.14344,1,0.056225,0.064333,0.025367,0.130607
0.750,0.14344,2,0.042030,0.037894,-0.040278,0.119496
0.750,0.14344,3,-0.010878,0.062548,-0.007935,0.069627
0.750,0.14344,4,0.007797,0.034049,-0.026461,0.087189
0.750,0.14344,5,0.021785,-0.011369,-0.026666,0.097771
0.750,0.14344,6,-0.017181,-0.048903,0.006204,0.072805
0.750,0.14344,7,-0.005868,0.000962,0.027955,0.077110
0.750,0.14344,8,0.032711,0.028973,0.014562,0.116717
0.750,0.14344,9,-0.005128,0.073381,-0.025822,0.077041
0.750,0.14344,10,0.058307,0.024915,-0.019860,0.139037
0.750,0.14344,11,0.004484,0.004127,0.004964,0.087529
0.750,0.14344,12,0.013042,-0.004447,-0.017311,0.092223
0.750,0.14344,13,-0.001882,0.050368,-0.077108,0.081879
0.750,0.14344,14,-0.049605,0.033045,0.009598,0.036841
0.750,0.14344,15,0.001150,-0.014731,0.009891,0.080558
0.750,0.14344,16,0.007417,0.043429,0.000380,0.091888
0.750,0.14344,17,-0.086014,0.005823,0.007952,0.006533
0.750,0.14344,18,0.036344,0.019952,0.035947,0.112000
0.750,0.14344,19,-0.043526,-0.015756,0.013160,0.040948
0.750,0.14344,20,0.028441,0.096225,-0.051982,0.103143
0.750,0.14344,21,0.039617,0.003011,0.022147,0.126539
0.750,0.14344,22,0.001481,0.040708,0.029888,0.084245
0.750,0.14344,23,0.030187,0.078628,0.066868,0.103895
0.750,0.14344,24,0.083660,0.021422,-0.018670,0.148391
0.750,0.14344,25,0.003041,-0.003067,-0.051110,0.091262
0.750,0.14344,26,-0.016456,-0.039397,-0.050968,0.066029
0.750,0.14344,27,0.017729,-0.024071,-0.001914,0.099310
0.750,0.14344,28,0.023739,0.025074,-0.029159,0.108111
0.750,0.14344,29,0.019031,0.000963,-0.055490,0.104604
0.750,0.14344,30,0.031884,0.018737,-0.017181,0.112074
0.750,0.14344,31,0.050410,0.025715,0.011861,0.129462
0.750,0.14344,32,0.025461,-0.007679,0.031556,0.104026
0.750,0.14344,33,-0.021549,-0.045107,-0.002661,0.060425
0.750,0.14344,34,-0.023105,0.005939,0.009680,0.063730
0.750,0.14344,35,0.076836,0.036594,0.016812,0.154450
0.750,0.14344,36,0.033530,-0.049283,-0.022484,0.111452
0.750,0.14344,37,0.010878,0.028257,0.012005,0.095273
0.750,0.14344,38,0.020218,0.016613,-0.017110,0.099161
0.750,0.14344,39,0.065093,0.052179,0.052454,0.140544
0.750,0.14344,40,0.013172,0.006186,0.013728,0.093597
0.750,0.14344,41,-0.032253,0.045128,-0.014814,0.053786
0.750,0.14344,42,-0.005848,0.028388,0.013483,0.080501
0.750,0.14344,43,0.039552,0.017518,0.047528,0.114561
0.750,0.14344,44,0.029517,0.028184,-0.038229,0.109682
0.750,0.14344,45,0.043829,0.015481,0.000083,0.121200
0.750,0.14344,46,0.052682,-0.041991,0.008974,0.131209
0.750,0.14344,47,-0.003270,0.095088,-0.003582,0.081368
0.750,0.14344,48,0.003286,-0.007385,-0.048254,0.087849
0.750,0.14344,49,-0.011046,-0.052059,0.015353,0.070286
0.750,0.14344,50,0.034354,0.060321,0.064615,0.113043
0.750,0.14344,51,-0.021747,0.052941,0.041308,0.064134
0.750,0.14344,52,0.016421,0.071610,-0.010650,0.093437
0.750,0.14344,53,0.068627,0.014651,-0.035628,0.143289
0.750,0.14344,54,0.089544,-0.056794,-0.005907,0.158749
0.750,0.14344,55,0.000589,-0.000060,0.074103,0.087375
0.750,0.14344,56,0.001003,0.043391,-0.045735,0.088908
0.750,0.14344,57,-0.006385,0.063353,-0.001515,0.078926
0.750,0.14344,58,0.054967,-0.010360,0.005595,0.128837
0.750,0.14344,59,0.012646,0.034149,0.053699,0.090732
0.750,0.14344,60,-0.027338,0.019004,0.022186,0.058785
0.750,0.14344,61,-0.000439,-0.028818,0.004799,0.080558
0.750,0.14344,62,-0.035067,0.047035,-0.004800,0.049869
0.750,0.14344,63,0.045480,0.012162,0.038910,0.131611
0.750,0.14344,64,-0.008449,0.068490,-0.023052,0.077947
0.750,0.14344,65,0.103016,0.048529,0.022098,0.173786
0.750,0.14344,66,-0.040100,-0.004385,0.033600,0.044919
0.750,0.14344,67,-0.037349,-0.005409,0.075400,0.047825
0.750,0.14344,68,-0.068835,0.013510,-0.010218,0.018555
0.750,0.14344,69,-0.044476,-0.015732,-0.054843,0.039173
0.750,0.14344,70,0.009550,-0.023164,-0.037372,0.087466
0.750,0.14344,71,0.069857,0.011523,0.003405,0.142792
0.750,0.14344,72,0.040240,-0.021463,-0.026521,0.117767
0.750,0.15159,1,-0.000159,0.017027,-0.012746,0.084143
0.750,0.15159,2,0.035678,0.026360,0.001641,0.107209
0.750,0.15159,3,-0.041556,0.020587,-0.025611,0.044284
0.750,0.15159,4,-0.001358,0.006178,-0.027888,0.081679
0.750,0.15159,5,-0.013430,0.071773,-0.026180,0.068521
0.750,0.15159,6,-0.044673,0.010124,0.034197,0.040095
0.750,0.15159,7,0.068901,-0.036742,0.054859,0.145751
0.750,0.15159,8,0.022781,0.010488,0.012618,0.103008
0.750,0.15159,9,0.051237,-0.080496,0.000851,0.124073
0.750,0.15159,10,0.032189,-0.004660,0.024058,0.108881
0.750,0.15159,11,0.007347,-0.000083,-0.050616,0.089923
0.750,0.15159,12,-0.053986,0.023426,0.000621,0.033635
0.750,0.15159,13,0.048536,0.086757,0.030982,0.130790
0.750,0.15159,14,0.014989,0.061944,-0.022992,0.094837
0.750,0.15159,15,0.044732,-0.019727,0.022552,0.123040
0.750,0.15159,16,0.013063,0.001059,-0.013882,0.096689
0.750,0.15159,17,0.014419,-0.041145,0.053823,0.092563
0.750,0.15159,18,-0.020984,0.020472,-0.006475,0.061555
0.750,0.15159,19,0.028268,0.023387,-0.008395,0.105618
0.750,0.15159,20,-0.078701,-0.003045,-0.017521,0.011500
0.750,0.15159,21,0.069486,0.044607,0.020135,0.145254
0.750,0.15159,22,-0.004633,0.029252,-0.004688,0.078670
0.750,0.15159,23,-0.040722,-0.030516,0.001308,0.043142
0.750,0.15159,24,-0.032817,-0.041679,0.002403,0.053365
0.750,0.15159,25,0.046217,-0.011477,0.029788,0.119543
0.750,0.15159,26,0.126538,0.004615,0.011237,0.193641
0.750,0.15159,27,0.034411,-0.023559,-0.010520,0.108951
0.750,0.15159,28,0.016398,-0.036665,0.011285,0.099186
0.750,0.15159,29,0.033960,0.048549,0.022657,0.112571
0.750,0.15159,30,-0.029206,0.042783,0.010345,0.058212
0.750,0.15159,31,0.017809,-0.031849,-0.014950,0.098182
0.750,0.15159,32,0.033862,0.010645,0.062484,0.112273
0.750,0.15159,33,-0.003744,-0.038161,0.006427,0.086748
0.750,0.15159,34,-0.023353,-0.002805,-0.024198,0.059994
0.750,0.15159,35,0.020287,0.000821,-0.069356,0.104631
0.750,0.15159,36,-0.040080,0.018611,0.004984,0.053641
0.750,0.15159,37,-0.000375,-0.126014,-0.012479,0.085222
0.750,0.15159,38,0.002976,0.013161,-0.019405,0.087366
0.750,0.15159,39,0.004521,-0.002367,0.008822,0.087753
0.750,0.15159,40,0.000003,0.043463,-0.001277,0.080362
0.750,0.15159,41,0.033800,0.042774,0.026927,0.114538
0.750,0.15159,42,-0.049222,-0.000552,-0.037399,0.039166
0.750,0.15159,43,-0.063666,0.000900,-0.026155,0.024316
0.750,0.15159,44,0.017162,0.015463,-0.037910,0.093459
0.750,0.15159,45,-0.024825,-0.017995,0.009822,0.066329
0.750,0.15159,46,-0.004102,-0.033710,-0.020606,0.077914
0.750,0.15159,47,0.026660,0.001047,-0.018123,0.103669
0.750,0.15159,48,0.044605,0.014944,0.052754,0.119855
0.750,0.15159,49,0.019164,0.054841,0.021573,0.103296
0.750,0.15159,50,-0.084127,-0.024246,0.007806,0.004484
0.750,0.15159,51,-0.005444,0.021346,0.063376,0.077786
0.750,0.15159,52,-0.009001,-0.006552,0.026336,0.073746
0.750,0.15159,53,-0.000257,0.019451,0.023723,0.084734
0.750,0.15159,54,0.019444,-0.035250,-0.014756,0.098927
0.750,0.15159,55,0.023059,0.024531,0.020522,0.104181
0.750,0.15159,56,0.066178,-0.015650,-0.001932,0.146232
0.750,0.15159,57,0.019471,-0.030601,0.011643,0.097277
0.750,0.15159,58,0.072901,0.012211,0.014336,0.145940
0.750,0.15159,59,-0.016988,-0.005986,-0.000867,0.064350
0.750,0.15159,60,-0.005930,0.081128,0.013271,0.078164
0.750,0.15159,61,-0.029745,0.048341,-0.056645,0.059572
0.750,0.15159,62,-0.024753,-0.010728,-0.019095,0.058178
0.750,0.15159,63,0.018233,0.005211,-0.019732,0.096783
0.750,0.15159,64,0.018979,0.003426,0.037091,0.104916
0.750,0.15159,65,0.031307,-0.081841,0.038254,0.111956
0.750,0.15159,66,0.040594,-0.005306,0.000603,0.116945
0.750,0.15159,67,0.038133,0.028200,0.063882,0.113402
0.750,0.15159,68,0.018792,-0.054890,0.000570,0.095337
0.750,0.15159,69,-0.047369,0.050335,0.000894,0.038152
0.750,0.15159,70,0.036885,-0.035996,0.082535,0.110744
0.750,0.15159,71,-0.018090,0.035710,0.062419,0.074531
0.750,0.15159,72,0.038202,-0.014374,0.020860,0.112302
0.750,0.15973,1,-0.068398,-0.044840,-0.009184,0.023462
0.750,0.15973,2,-0.051093,0.044752,-0.002719,0.034713
0.750,0.15973,3,0.034100,0.038936,0.021845,0.116429
0.750,0.15973,4,-0.016361,0.029792,-0.003108,0.064249
0.750,0.15973,5,0.029042,0.041870,0.005951,0.106812
0.750,0.15973,6,0.011391,-0.053493,0.002031,0.090223
0.750,0.15973,7,-0.010969,0.045971,-0.016207,0.070536
0.750,0.15973,8,0.050783,0.023036,0.005128,0.127491
0.750,0.15973,9,0.025146,0.034669,0.062062,0.106222
0.750,0.15973,10,0.037880,-0.011533,0.043547,0.117242
0.750,0.15973,11,-0.054009,0.035816,-0.025158,0.035000
0.750,0.15973,12,0.035090,-0.001979,0.015714,0.109197
0.750,0.15973,13,-0.059027,0.039996,-0.007080,0.033330
0.750,0.15973,14,-0.026597,0.038717,0.024526,0.058682
0.750,0.15973,15,-0.019716,-0.021303,0.015165,0.063755
0.750,0.15973,16,-0.043179,-0.012408,-0.023379,0.046080
0.750,0.15973,17,-0.042029,-0.017069,-0.005596,0.045908
0.750,0.15973,18,-0.008973,0.019370,0.021968,0.069354
0.750,0.15973,19,-0.010044,-0.028002,0.072646,0.073073
0.750,0.15973,20,-0.034999,0.039381,-0.045870,0.053428
0.750,0.15973,21,-0.000422,0.087646,0.013048,0.079776
0.750,0.15973,22,-0.016469,0.002827,-0.042169,0.074613
0.750,0.15973,23,-0.007772,0.027081,0.028457,0.075530
0.750,0.15973,24,0.046749,0.051331,-0.022622,0.118771
0.750,0.15973,25,-0.010979,-0.046447,-0.031411,0.073710
0.750,0.15973,26,0.050078,-0.006183,0.064873,0.125700
0.750,0.15973,27,-0.012766,-0.000956,0.007402,0.070314
0.750,0.15973,28,-0.042127,-0.006754,0.049879,0.054016
0.750,0.15973,29,0.005199,0.011298,-0.050031,0.087054
0.750,0.15973,30,0.030051,0.023520,0.036313,0.117333
0.750,0.15973,31,-0.003036,0.009301,-0.021417,0.076350
0.750,0.15973,32,0.062591,0.040919,0.053555,0.136849
0.750,0.15973,33,-0.032604,-0.005595,-0.007880,0.055413
0.750,0.15973,34,0.026591,0.036769,0.033753,0.108250
0.750,0.15973,35,0.045756,-0.045297,-0.054285,0.121326
0.750,0.15973,36,-0.003456,0.037482,-0.000538,0.077739
0.750,0.15973,37,0.019795,-0.007193,0.010968,0.094997
0.750,0.15973,38,0.028652,-0.036143,0.003050,0.109972
0.750,0.15973,39,-0.012438,0.016032,-0.003201,0.071203
0.750,0.15973,40,-0.019146,0.014636,-0.031105,0.065395
0.750,0.15973,41,0.021543,0.012502,0.067480,0.102173
0.750,0.15973,42,0.039057,0.032683,0.020069,0.115589
0.750,0.15973,43,0.107754,0.004908,-0.043548,0.174884
0.750,0.15973,44,0.006581,-0.013079,-0.003888,0.087004
0.750,0.15973,45,-0.043443,0.054550,-0.040598,0.043300
0.750,0.15973,46,0.047076,-0.001081,0.011103,0.125109
0.750,0.15973,47,-0.079676,-0.021947,-0.015091,0.010393
0.750,0.15973,48,0.059713,-0.094533,-0.046258,0.139909
0.750,0.15973,49,-0.011140,0.029769,0.004379,0.070688
0.750,0.15973,50,-0.070974,-0.000029,-0.003929,0.016735
0.750,0.15973,51,-0.043851,-0.038091,0.003360,0.051359
0.750,0.15973,52,0.018228,0.067844,-0.059605,0.100566
0.750,0.15973,53,0.030249,-0.026610,-0.008282,0.102135
0.750,0.15973,54,-0.031954,0.052712,0.011953,0.052159
0.750,0.15973,55,0.049132,0.039020,-0.014343,0.125342
0.750,0.15973,56,-0.011967,0.024326,0.046946,0.072481
0.750,0.15973,57,-0.012424,-0.061827,-0.012576,0.076577
0.750,0.15973,58,0.016433,0.061015,-0.043156,0.097874
0.750,0.15973,59,-0.001517,0.002417,0.041150,0.079887
0.750,0.15973,60,-0.002352,-0.009213,0.027716,0.081563
0.750,0.15973,61,0.033558,0.016308,0.023154,0.109421
