alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.28,2.00,35,692,904,5541,0.5176,2.6741e-03,NaN,1.9273e-02,2.1724e-02
0.28,2.00,35,44,292,12816,0.2430,1.3848e-03,NaN,5.3888e-03,1.5389e-02
0.28,2.00,35,148,408,10681,0.5283,8.0499e-04,NaN,4.9239e-03,2.2107e-02
0.28,2.00,35,84,368,19495,0.4731,3.2101e-03,NaN,7.7754e-03,1.8823e-02
0.28,2.00,35,312,1396,6140,0.5239,8.2968e-04,NaN,1.5325e-03,1.1153e-02
0.28,2.00,35,164,384,19439,0.3140,3.7465e-04,NaN,3.7682e-03,1.8523e-02
0.28,2.00,35,396,612,17761,0.5522,3.5194e-04,NaN,1.3219e-02,1.7723e-02
0.28,2.00,35,84,388,11284,0.4648,1.1433e-03,NaN,5.6677e-03,1.7370e-02
0.28,2.00,35,112,736,18092,0.4424,2.2958e-03,NaN,3.3750e-03,1.8878e-02
0.28,2.00,35,76,-1,3488,0.4741,1.8295e-03,NaN,1.6904e-02,NaN
0.28,2.00,35,80,380,217,0.5303,2.3704e-03,NaN,4.6960e-03,1.8490e-02
0.28,2.00,35,416,700,3460,0.1641,7.4252e-05,NaN,2.3504e-03,1.0435e-02
0.28,2.00,35,676,1064,19121,0.5674,1.4332e-04,NaN,3.1968e-03,2.2451e-02
0.28,2.00,35,964,1700,16472,0.4807,8.0208e-05,NaN,1.4487e-03,2.0494e-02
0.28,2.00,35,96,584,401,0.5708,3.3296e-03,NaN,6.8560e-03,1.6007e-02
0.28,2.00,35,232,652,8092,0.5225,5.2381e-04,NaN,4.5621e-03,1.9015e-02
0.28,2.00,35,116,436,15886,0.5601,2.7092e-03,NaN,8.0660e-03,2.2374e-02
0.28,2.00,35,96,300,2878,0.6812,1.6760e-03,NaN,3.6054e-02,3.1864e-02
0.28,2.00,35,192,688,19752,0.2832,3.1283e-04,NaN,4.0021e-03,1.4680e-02
0.28,2.00,35,228,488,8537,0.5356,4.7750e-04,NaN,1.0162e-02,2.2698e-02
0.28,2.00,35,132,612,16537,0.4451,8.7675e-04,NaN,3.8153e-03,1.7162e-02
0.28,2.00,35,552,900,18376,0.4490,2.5623e-04,NaN,5.3661e-03,1.6972e-02
0.28,2.00,35,212,884,19317,0.5811,1.6568e-03,NaN,2.8083e-03,2.8092e-02
0.28,2.00,35,316,840,12560,0.4902,3.2804e-04,NaN,3.5475e-03,1.2669e-02
0.28,2.00,35,432,1024,10843,0.5845,4.2595e-04,NaN,5.4953e-03,2.2692e-02
0.28,2.00,35,608,872,5666,0.4329,1.5308e-04,NaN,3.9609e-03,1.8965e-02
0.28,2.00,35,736,-1,5178,0.5005,7.7019e-05,NaN,2.1897e-02,NaN
0.28,2.00,35,168,-1,13984,0.4795,6.3536e-04,NaN,1.9542e-02,NaN
0.28,2.00,35,96,1092,13728,0.4165,1.1848e-03,NaN,1.1373e-03,1.0449e-02
0.28,2.00,35,236,880,12995,0.4207,4.3078e-04,NaN,1.6071e-03,1.7095e-02
0.28,2.00,35,192,604,18955,0.4421,5.6841e-04,NaN,2.6047e-03,8.6345e-03
0.28,2.00,35,204,572,1503,0.4656,6.2011e-04,NaN,3.2358e-03,1.4657e-02
0.28,2.00,35,408,1316,7639,0.5679,3.6326e-04,NaN,1.4890e-03,1.5644e-02
0.28,2.00,35,764,996,18519,0.3542,1.0150e-04,NaN,4.0155e-03,1.5227e-02
0.28,2.00,35,400,1640,7925,0.4683,2.5618e-04,NaN,6.5944e-03,1.9805e-02
0.28,2.00,35,220,1308,4591,0.5210,4.7726e-04,NaN,1.0854e-03,1.9788e-02
0.28,2.00,35,920,-1,392,0.1871,1.6430e-04,NaN,1.5641e-02,NaN
0.28,2.00,35,156,452,12510,0.5547,1.9835e-03,NaN,5.9737e-03,2.0817e-02
0.28,2.00,35,860,1260,19262,0.4487,2.5916e-03,NaN,4.5481e-03,2.1746e-02
0.28,2.00,35,244,620,1390,0.6343,1.5295e-03,NaN,7.8781e-03,2.5560e-02
0.28,2.00,35,608,-1,2055,0.3315,3.1892e-03,NaN,1.9072e-02,NaN
0.28,2.00,35,976,1808,11353,0.2600,5.8638e-05,NaN,9.6999e-04,1.6025e-02
0.28,2.00,35,168,536,10409,0.2288,3.0127e-04,NaN,2.1252e-03,1.6505e-02
0.28,2.00,35,224,704,18154,0.4934,3.8934e-04,NaN,2.3759e-03,2.0742e-02
0.28,2.00,35,632,844,880,0.5054,5.6085e-05,NaN,2.1488e-02,1.8738e-02
0.28,2.00,35,376,1556,1856,0.4795,2.6469e-04,NaN,1.5169e-03,1.6510e-02
0.28,2.00,35,312,916,3673,0.4675,3.8276e-04,NaN,1.8974e-03,1.7594e-02
0.28,2.00,35,716,972,3373,0.5864,3.9102e-03,NaN,8.4208e-03,1.8880e-02
0.28,2.00,35,136,540,205,0.5630,2.5165e-03,NaN,6.5616e-03,2.3589e-02
0.28,2.00,35,248,664,1465,0.4692,5.8042e-04,NaN,2.9375e-03,1.1077e-02
0.28,2.00,35,1480,1728,18650,0.4185,6.7341e-05,NaN,4.1129e-03,1.7001e-02
0.28,2.00,35,232,640,15138,0.4363,3.3662e-04,NaN,4.0771e-03,1.8868e-02
0.28,2.00,35,388,608,5056,0.3879,1.7173e-04,NaN,2.7000e-02,1.6009e-02
0.28,2.00,35,208,852,12879,0.5337,4.8213e-04,NaN,2.8986e-03,1.2466e-02
0.28,2.00,35,64,396,7663,0.4529,1.7083e-03,NaN,5.3491e-03,1.7866e-02
0.28,2.00,35,144,-1,5500,0.6733,1.3992e-03,NaN,2.6893e-02,NaN
0.28,2.00,35,80,588,18993,0.3799,1.3218e-03,NaN,2.0788e-03,2.0826e-02
0.28,2.00,35,416,-1,7165,0.4561,1.0328e-04,NaN,1.9582e-02,NaN
0.28,2.00,35,164,388,3738,0.5449,1.3786e-03,NaN,6.6519e-03,1.6963e-02
0.28,2.00,35,120,592,1875,0.3547,5.0840e-04,NaN,4.4289e-03,1.8594e-02
0.28,2.00,35,396,744,18464,0.5806,3.8763e-04,NaN,8.4057e-03,2.4165e-02
0.28,2.00,35,412,868,12217,0.4778,5.3691e-03,NaN,5.5233e-03,1.4255e-02
0.28,2.00,35,428,-1,9447,0.5020,2.4599e-04,NaN,1.9665e-02,NaN
0.28,2.00,35,148,448,8749,0.3618,5.5974e-04,NaN,5.3136e-03,1.7216e-02
0.28,2.00,35,592,988,3963,0.5723,2.3868e-04,NaN,3.5455e-03,2.1709e-02
0.28,2.00,35,164,528,5452,0.5864,1.9343e-03,NaN,5.2237e-03,1.7036e-02
0.28,2.00,35,120,364,9812,0.4512,1.0940e-03,NaN,9.9982e-03,1.2117e-02
0.28,2.00,35,112,400,5860,0.3123,5.9527e-04,NaN,7.1672e-03,1.6823e-02
0.28,2.00,35,460,700,13634,0.2949,8.8136e-05,NaN,4.7849e-03,1.8443e-02
0.28,2.00,35,288,708,3153,0.5347,3.9413e-04,NaN,2.8506e-03,2.3543e-02
0.28,2.00,35,1376,1636,17909,0.5522,6.3514e-03,NaN,2.1325e-02,2.1818e-02
0.28,2.00,35,104,396,17275,0.3801,9.9652e-04,NaN,3.5058e-03,1.8330e-02
0.28,2.00,35,304,1780,18674,0.4956,2.8674e-04,NaN,1.1903e-03,1.9452e-02
0.28,2.00,35,1348,2156,15714,0.2335,3.6309e-05,NaN,1.5888e-03,1.3614e-02
0.28,2.00,35,188,536,5395,0.5337,8.5978e-04,NaN,1.2042e-02,2.4166e-02
0.28,2.00,35,68,340,13195,0.6094,5.9956e-03,NaN,1.0985e-02,2.1721e-02
0.28,2.00,35,88,504,5812,0.4487,1.4257e-03,NaN,2.7383e-03,1.0726e-02
0.28,2.00,35,264,480,5906,0.4683,5.0642e-04,NaN,8.8450e-03,1.1961e-02
0.28,2.00,35,100,456,8,0.5879,3.7239e-03,NaN,7.6068e-03,2.8591e-02
0.28,2.00,35,1196,1540,16627,0.4197,7.1736e-05,NaN,4.7612e-03,1.7730e-02
0.28,2.00,35,128,-1,15899,0.4988,3.1757e-04,NaN,2.0867e-02,NaN
0.28,2.00,35,424,652,19585,0.2742,9.5356e-05,NaN,1.3464e-02,1.7440e-02
0.28,2.00,35,304,512,13514,0.5576,1.0106e-02,NaN,2.4700e-02,2.2542e-02
0.28,2.00,35,456,-1,3112,0.4102,8.1531e-05,NaN,1.8530e-02,NaN
0.28,2.00,35,996,-1,11977,0.4307,1.3957e-03,NaN,2.2589e-02,NaN
0.28,2.00,35,372,-1,885,0.2355,2.5666e-04,NaN,1.7570e-02,NaN
0.28,2.00,35,788,1632,1507,0.4651,1.5572e-04,NaN,2.0713e-03,1.8326e-02
0.28,2.00,35,216,444,18642,0.3850,2.6842e-04,NaN,3.9385e-03,1.6937e-02
0.28,2.00,35,328,724,14424,0.2876,2.0873e-04,NaN,5.0458e-03,1.4864e-02
0.28,2.00,35,2816,3324,11946,0.3945,3.4360e-03,NaN,4.4218e-03,1.6591e-02
0.28,2.00,35,72,608,11979,0.6807,6.6979e-03,NaN,6.0003e-03,2.8172e-02
0.28,2.00,35,448,3456,7595,0.4475,3.0079e-05,NaN,2.2823e-02,2.3403e-02
0.28,2.00,35,60,376,10985,0.4683,2.0035e-03,NaN,3.6158e-03,1.7631e-02
0.28,2.00,35,60,900,5357,0.4475,4.3424e-03,NaN,9.3781e-03,2.0272e-02
0.28,2.00,35,156,748,4390,0.4785,7.9208e-04,NaN,3.0959e-03,2.0401e-02
0.28,2.00,35,152,1820,4616,0.4946,9.5450e-04,NaN,1.5773e-03,1.8719e-02
0.28,2.00,35,100,796,15869,0.4192,1.1411e-03,NaN,1.5190e-03,1.9204e-02
0.28,2.00,35,80,440,3653,0.5664,2.1622e-03,NaN,3.9142e-03,2.2033e-02
0.28,2.00,35,92,708,12582,0.4131,9.0968e-04,NaN,1.5721e-03,1.1049e-02
0.28,2.00,35,272,496,14547,0.6035,1.4152e-03,NaN,1.3070e-02,2.2288e-02
0.28,2.00,35,264,516,8870,0.5229,1.1233e-03,NaN,6.3156e-03,1.9474e-02
0.28,2.00,35,1156,1596,2267,0.4805,3.3915e-03,NaN,4.2680e-03,2.2712e-02
0.28,2.00,35,180,528,19898,0.4077,1.2531e-03,NaN,3.8879e-03,1.5126e-02
0.28,2.00,35,1304,1600,997,0.4185,5.2094e-05,NaN,7.2073e-03,1.1760e-02
0.28,2.00,35,268,1464,4933,0.3076,2.0228e-04,NaN,7.3125e-04,1.6194e-02
0.28,2.00,35,320,768,19236,0.3315,2.3899e-04,NaN,2.0737e-03,1.9913e-02
0.28,2.00,35,164,492,1644,0.5332,9.4516e-04,NaN,4.0486e-03,1.2498e-02
0.28,2.00,35,260,712,15836,0.5552,4.2308e-04,NaN,2.7105e-03,2.0950e-02
0.28,2.00,35,60,1256,15420,0.3130,1.4452e-03,NaN,7.8718e-04,1.4827e-02
0.28,2.00,35,1044,1336,299,0.3943,8.0417e-05,NaN,5.6965e-03,2.0661e-02
0.28,2.00,35,404,-1,6735,0.4629,2.8504e-04,NaN,2.2929e-02,NaN
0.28,2.00,35,976,6080,6098,0.3469,6.5186e-05,NaN,1.9306e-02,1.9133e-02
0.28,2.00,35,180,404,15816,0.4656,1.4255e-03,NaN,6.7137e-03,1.6039e-02
0.28,2.00,35,1556,2012,16498,0.3857,4.7927e-05,NaN,3.2824e-03,1.2832e-02
0.28,2.00,35,2012,-1,19060,0.4229,6.4233e-03,NaN,1.8665e-02,NaN
0.28,2.00,35,304,736,2016,0.5288,4.6330e-04,NaN,2.9537e-03,2.0766e-02
0.28,2.00,35,168,-1,7270,0.2114,3.6306e-04,NaN,1.5408e-02,NaN
0.28,2.00,35,1704,3228,9427,0.5615,2.4671e-03,NaN,1.8127e-02,2.3780e-02
0.28,2.00,35,908,1540,4464,0.5308,4.5114e-03,NaN,2.3906e-02,2.3835e-02
0.28,2.00,35,276,1192,13207,0.3503,3.0223e-04,NaN,1.0012e-03,1.7453e-02
0.28,2.00,35,212,428,17787,0.3660,2.8107e-04,NaN,4.2158e-03,1.7953e-02
0.28,2.00,35,208,428,12961,0.4988,6.0260e-04,NaN,5.2922e-03,2.0228e-02
0.28,2.00,35,356,740,11004,0.4736,2.5349e-04,NaN,2.7156e-03,2.3835e-02
0.28,2.00,35,308,1004,18560,0.5132,4.1256e-04,NaN,1.8542e-03,1.9165e-02
0.28,2.00,35,1236,1512,933,0.4951,1.3597e-03,NaN,4.3090e-03,2.0608e-02
0.28,2.00,35,268,504,6253,0.5527,5.6859e-04,NaN,5.5732e-03,1.8503e-02
0.28,2.00,35,240,-1,16568,0.3711,3.6043e-04,NaN,1.9594e-02,NaN
0.28,2.00,35,504,1116,444,0.3721,1.6881e-04,NaN,1.5262e-03,1.4466e-02
0.28,2.00,35,108,428,4086,0.5112,2.6544e-03,NaN,7.4247e-03,2.2442e-02
0.28,2.00,35,368,848,13185,0.4902,3.4148e-04,NaN,3.8632e-03,1.9010e-02
0.28,2.00,35,228,724,6855,0.5166,1.2434e-03,NaN,3.3139e-03,2.1830e-02
0.28,2.00,35,200,408,19654,0.4280,5.1504e-04,NaN,1.1795e-02,2.0577e-02
0.28,2.00,35,180,580,14364,0.4482,3.7056e-04,NaN,4.0380e-03,1.6594e-02
0.28,2.00,35,560,880,15438,0.6587,1.7720e-04,NaN,2.7298e-02,3.0327e-02
0.28,2.00,35,176,484,19113,0.5132,9.2591e-04,NaN,4.3538e-03,1.4809e-02
0.28,2.00,35,516,972,2908,0.5640,2.2421e-04,NaN,4.4859e-03,2.1354e-02
0.28,2.00,35,128,476,7152,0.2362,4.1499e-04,NaN,2.2863e-03,1.7406e-02
0.28,2.00,35,104,1668,15452,0.5581,3.2091e-03,NaN,2.0954e-03,1.9873e-02
0.28,2.00,35,780,-1,7611,0.3945,5.5325e-03,NaN,1.9313e-02,NaN
0.28,2.00,35,60,492,11028,0.5142,5.2290e-03,NaN,7.0198e-03,1.9429e-02
0.28,2.00,35,116,780,19100,0.6372,3.4741e-03,NaN,4.5989e-03,2.4380e-02
0.28,2.00,35,196,440,7615,0.2544,1.9262e-04,NaN,7.4694e-03,1.8832e-02
0.28,2.00,35,268,600,5190,0.4536,4.9887e-04,NaN,5.7204e-03,2.1325e-02
0.28,2.00,35,180,420,9580,0.5864,1.2289e-03,NaN,1.6507e-02,1.6071e-02
0.28,2.00,35,1796,2004,4669,0.2473,1.6950e-05,NaN,1.7846e-02,1.7301e-02
0.28,2.00,35,1292,2216,18806,0.6118,4.3358e-03,NaN,2.9749e-02,2.7393e-02
0.28,2.00,35,112,736,15865,0.4272,7.1817e-04,NaN,1.6990e-03,2.0458e-02
0.28,2.00,35,188,452,13657,0.5796,1.0274e-03,NaN,5.5689e-03,2.3434e-02
0.28,2.00,35,332,580,14581,0.3799,2.0885e-04,NaN,3.5166e-03,1.4131e-02
0.28,2.00,35,876,1152,1259,0.5059,4.1559e-03,NaN,9.2573e-03,2.0334e-02
0.28,2.00,35,320,524,14786,0.2883,1.7833e-04,NaN,9.7497e-03,1.4526e-02
0.28,2.00,35,532,956,19111,0.6123,3.5599e-04,NaN,5.8184e-03,1.8689e-02
0.28,2.00,35,256,480,12642,0.5396,3.7236e-04,NaN,5.3381e-03,3.2136e-03
0.28,2.00,35,224,644,12636,0.4951,6.6622e-04,NaN,3.6367e-03,6.2647e-03
0.28,2.00,35,676,1584,11219,0.4719,1.8205e-04,NaN,1.2532e-03,1.7965e-02
0.28,2.00,35,624,1004,5325,0.6650,6.1759e-05,NaN,5.0178e-02,2.8706e-02
0.28,2.00,35,184,1168,9400,0.5288,1.6718e-03,NaN,1.7775e-03,2.0509e-02
0.28,2.00,35,60,676,10217,0.2617,1.0655e-03,NaN,3.1548e-03,1.7440e-02
0.28,2.00,35,112,420,19586,0.5737,1.2931e-03,NaN,7.2859e-03,2.4799e-02
0.28,2.00,35,224,556,18008,0.4233,3.6623e-04,NaN,4.8548e-03,1.6117e-02
0.28,2.00,35,180,496,7037,0.6040,2.1315e-03,NaN,6.1912e-03,2.3916e-02
0.28,2.00,35,168,880,17037,0.3787,4.7389e-04,NaN,1.3370e-03,1.8561e-02
0.28,2.00,35,552,1624,14874,0.4622,2.8243e-03,NaN,2.0281e-02,1.7447e-02
0.28,2.00,35,604,1436,3165,0.3342,1.3253e-04,NaN,1.8371e-03,1.6565e-02
0.28,2.00,35,288,864,7852,0.3354,2.2917e-04,NaN,2.5200e-03,9.7676e-03
0.28,2.00,35,1192,1620,8583,0.3406,1.5578e-03,NaN,3.5469e-03,9.2259e-03
0.28,2.00,35,176,456,3628,0.4150,7.3061e-04,NaN,6.3009e-03,2.0749e-02
0.28,2.00,35,2216,2472,3657,0.5264,4.9472e-03,NaN,1.0144e-02,1.7461e-02
0.28,2.00,35,596,-1,18369,0.6484,1.9185e-04,NaN,3.0558e-02,NaN
0.28,2.00,35,76,-1,3169,0.3884,3.2487e-04,NaN,1.8687e-02,NaN
0.28,2.00,35,88,628,13147,0.4956,1.3677e-03,NaN,2.1583e-03,1.8076e-02
0.28,2.00,35,312,556,17890,0.5820,3.4018e-04,NaN,1.1361e-02,1.2493e-02
0.28,2.00,35,2212,-1,14788,0.5410,1.4282e-02,NaN,2.2553e-02,NaN
0.28,2.00,35,208,476,4762,0.5273,4.6459e-04,NaN,4.4861e-03,1.4459e-02
0.28,2.00,35,88,-1,19021,0.3293,8.6467e-04,NaN,1.7714e-02,NaN
0.28,2.00,35,276,-1,3086,0.4719,3.2905e-04,NaN,2.0269e-02,NaN
0.28,2.00,35,328,-1,16888,0.4036,2.9388e-04,NaN,1.8839e-02,NaN
0.28,2.00,35,1212,1692,1762,0.3430,6.2119e-05,NaN,1.9363e-03,1.2964e-02
0.28,2.00,35,164,368,8133,0.5449,8.2000e-04,NaN,1.4359e-02,2.1907e-02
0.28,2.00,35,200,704,19205,0.4451,3.4124e-04,NaN,2.0417e-03,2.4115e-02
0.28,2.00,35,312,860,7401,0.6758,5.7545e-04,NaN,6.7898e-03,2.2970e-02
0.28,2.00,35,808,1772,2908,0.4795,1.8101e-04,NaN,1.2398e-03,1.3582e-02
0.28,2.00,35,124,632,7295,0.5078,1.9868e-03,NaN,3.2056e-03,1.6204e-02
0.28,2.00,35,256,712,19262,0.5312,5.5266e-04,NaN,2.7367e-03,1.8820e-02
0.28,2.00,35,72,564,12962,0.4456,2.0268e-03,NaN,2.4696e-03,1.9461e-02
0.28,2.00,35,96,776,18090,0.6743,4.7181e-03,NaN,1.1946e-02,2.3083e-02
0.28,2.00,35,756,-1,13660,0.3340,7.5943e-05,NaN,1.8919e-02,NaN
0.28,2.00,35,112,396,684,0.5835,1.7035e-03,NaN,1.0477e-02,2.0988e-02
0.28,2.00,35,532,-1,19514,0.0326,3.7893e-03,NaN,1.5529e-02,NaN
0.28,2.00,35,988,-1,16753,0.5581,4.2170e-03,NaN,2.2150e-02,NaN
0.28,2.00,35,292,600,5287,0.6274,2.1710e-04,NaN,2.5015e-02,2.3891e-02
0.28,2.00,35,1852,2480,5033,0.4556,5.1401e-05,NaN,2.7309e-03,1.6023e-02
0.28,2.00,35,708,1420,8844,0.4460,2.5160e-03,NaN,1.7267e-02,2.0281e-02
0.28,2.00,35,1680,2196,6229,0.4666,1.2129e-03,NaN,1.9821e-03,1.5225e-02
0.28,2.00,35,176,408,5039,0.6016,1.0504e-03,NaN,1.7320e-02,2.1908e-02
0.28,2.00,35,140,2428,8940,0.3901,3.6490e-04,NaN,1.9907e-02,1.9992e-02
0.28,2.00,35,352,592,16321,0.4727,2.8631e-04,NaN,7.5038e-03,1.4528e-02
0.28,2.00,35,624,1184,19887,0.5977,2.4835e-04,NaN,2.7499e-03,1.9085e-02
0.28,2.00,35,88,416,16999,0.2147,6.1962e-04,NaN,4.0192e-03,1.6175e-02
0.28,2.00,35,608,1920,4088,0.3538,9.6324e-05,NaN,6.5209e-04,1.7323e-02
0.28,2.00,35,140,364,5484,0.5068,9.0102e-04,NaN,5.4429e-03,1.5223e-02
0.28,2.00,35,272,504,18150,0.4233,3.8047e-04,NaN,1.0211e-02,1.7718e-02
0.28,2.00,35,84,700,4877,0.5425,1.8167e-03,NaN,2.1698e-03,1.2424e-02
0.28,2.00,35,164,652,7582,0.6030,1.5048e-03,NaN,5.0569e-03,1.1928e-02
0.28,2.00,35,60,-1,11068,0.3918,1.0637e-03,NaN,1.7702e-02,NaN
0.28,2.00,35,372,-1,18736,0.5635,4.3550e-04,NaN,2.5383e-02,NaN
0.28,2.00,35,1984,2612,17191,0.3320,3.0363e-05,NaN,1.3837e-03,1.0867e-02
0.28,2.00,35,364,-1,10329,0.4736,1.2570e-04,NaN,1.9921e-02,NaN
0.28,2.00,35,204,528,18860,0.4705,6.0528e-04,NaN,3.5504e-03,2.2100e-02
0.28,2.00,35,296,684,14708,0.3481,2.3861e-04,NaN,2.2968e-03,1.3658e-02
0.28,2.00,35,52,-1,10292,0.4644,2.3899e-03,NaN,2.1067e-02,NaN
0.28,2.00,35,508,1264,11970,0.4724,3.1660e-04,NaN,1.7204e-03,1.8569e-02
0.28,2.00,35,152,456,13512,0.5596,8.8167e-04,NaN,6.7205e-03,1.6613e-02
0.28,2.00,35,832,-1,18165,0.4385,1.5219e-05,NaN,2.1311e-02,NaN
0.28,2.00,35,368,2232,7334,0.3918,1.9575e-04,NaN,1.1388e-03,2.8331e-03
0.28,2.00,35,428,736,2133,0.4082,3.3595e-04,NaN,3.8661e-03,1.4718e-02
0.28,2.00,35,384,1040,19346,0.5918,4.7607e-04,NaN,6.0250e-03,2.0767e-02
0.28,2.00,35,688,3408,6957,0.3630,8.0037e-05,NaN,3.3787e-04,1.9896e-02
0.28,2.00,35,484,788,5044,0.6045,3.9661e-04,NaN,4.8950e-03,2.5203e-02
0.28,2.00,35,492,732,268,0.6323,2.2606e-04,NaN,5.8434e-03,2.0627e-02
0.28,2.00,35,216,424,2375,0.5352,6.5243e-04,NaN,6.2954e-03,2.0925e-02
0.28,2.00,35,300,596,2703,0.4897,3.5717e-04,NaN,3.8488e-03,2.2729e-02
0.28,2.00,35,224,2048,8047,0.4265,4.2893e-04,NaN,8.9389e-04,1.2577e-02
0.28,2.00,35,780,-1,622,0.4060,8.6154e-05,NaN,2.1157e-02,NaN
0.28,2.00,35,176,504,15289,0.3386,3.3626e-04,NaN,2.6324e-03,1.4105e-02
0.28,2.00,35,320,544,19070,0.4778,3.5191e-04,NaN,8.5302e-03,1.9323e-02
0.28,2.00,35,52,388,8708,0.3967,1.8768e-03,NaN,7.1967e-03,1.8361e-02
0.28,2.00,35,80,1124,5273,0.7354,4.7311e-03,NaN,4.5503e-03,2.7404e-02
0.28,2.00,35,1056,1356,10354,0.3262,3.3471e-03,NaN,6.7036e-03,1.7097e-02
0.28,2.00,35,1020,-1,16617,0.4746,2.4395e-03,NaN,1.7071e-02,NaN
0.28,2.00,35,2708,-1,4947,0.2299,8.5465e-03,NaN,1.6445e-02,NaN
0.28,2.00,35,32,296,5725,0.5605,4.5135e-03,NaN,1.0960e-02,1.8680e-02
0.28,2.00,35,88,408,17553,0.5244,1.6309e-03,NaN,3.9571e-03,2.2012e-02
0.28,2.00,35,148,460,1772,0.6074,2.4388e-03,NaN,6.3937e-03,1.9109e-02
0.28,2.00,35,192,536,7698,0.3684,4.9233e-04,NaN,4.6359e-03,1.8197e-02
0.28,2.00,35,444,656,14990,0.5361,3.4303e-04,NaN,6.4395e-03,1.7974e-02
0.28,2.00,35,136,-1,19566,0.6001,1.6074e-04,NaN,2.5115e-02,NaN
0.28,2.00,35,52,1032,2899,0.5952,3.6669e-03,NaN,2.4437e-03,2.7988e-02
0.28,2.00,35,128,708,8679,0.5112,8.8167e-04,NaN,3.1819e-03,2.0816e-02
0.28,2.00,35,500,1308,6839,0.3416,8.4949e-05,NaN,2.5956e-03,1.8312e-02
0.28,2.00,35,240,-1,5017,0.2341,8.6453e-04,NaN,1.6696e-02,NaN
0.28,2.00,35,224,-1,9345,0.3159,3.8073e-04,NaN,1.8072e-02,NaN
0.28,2.00,35,304,712,15624,0.3250,2.0953e-04,NaN,2.1936e-03,4.8934e-03
0.28,2.00,35,224,-1,1029,0.4236,3.9182e-04,NaN,1.5615e-02,NaN
0.28,2.00,35,100,556,10014,0.6665,7.8019e-04,NaN,1.3838e-02,2.9101e-02
0.28,2.00,35,84,-1,6123,0.3916,1.0284e-03,NaN,1.8635e-02,NaN
0.28,2.00,35,112,1248,1550,0.5791,3.0766e-03,NaN,2.9770e-03,2.7708e-02
0.28,2.00,35,232,560,16720,0.6724,1.9248e-03,NaN,1.2083e-02,1.7131e-02
0.28,2.00,35,280,1764,18375,0.4187,2.0485e-04,NaN,1.6488e-02,1.8669e-02
0.28,2.00,35,252,-1,14162,0.2281,1.5755e-04,NaN,1.6194e-02,NaN
0.28,2.00,35,88,352,8811,0.4634,1.3899e-03,NaN,6.9743e-03,1.0326e-02
0.28,2.00,35,76,440,8603,0.2404,5.5800e-04,NaN,3.6043e-03,1.7286e-02
0.28,2.00,35,4,920,4346,0.6479,NaN,NaN,2.3508e-03,2.7328e-02
0.28,2.00,35,876,1168,11594,0.6108,8.9533e-03,NaN,1.5412e-02,2.7422e-02
0.28,2.00,35,68,428,11768,0.6426,6.3551e-03,NaN,1.0795e-02,5.4156e-03
0.28,2.00,35,76,312,4933,0.5605,2.5810e-03,NaN,6.1797e-03,1.5524e-02
0.28,2.00,35,176,660,4441,0.3501,3.3798e-04,NaN,3.0841e-03,1.5994e-02
0.28,2.00,35,444,-1,17828,0.3276,1.0413e-04,NaN,1.7655e-02,NaN
0.28,2.00,35,968,1240,1230,0.5698,5.5031e-03,NaN,1.9165e-02,2.5138e-02
0.28,2.00,35,4,552,8495,0.5762,NaN,NaN,4.7965e-03,1.9263e-02
0.28,2.00,35,320,-1,2981,0.4988,3.3069e-04,NaN,2.6754e-02,NaN
0.28,2.00,35,120,380,2956,0.3706,5.7149e-04,NaN,3.4840e-03,1.0836e-02
0.28,2.00,35,136,464,6753,0.4417,4.8620e-04,NaN,7.0165e-03,1.8918e-02
0.28,2.00,35,164,952,9461,0.4822,7.4523e-04,NaN,1.4744e-03,1.1895e-02
0.28,2.00,35,704,-1,7490,0.1364,9.6388e-03,NaN,1.4850e-02,NaN
0.28,2.00,35,212,580,809,0.7183,1.0560e-03,NaN,5.2112e-03,3.3158e-02
0.28,2.00,35,104,1172,19920,0.5225,2.9840e-03,NaN,1.6001e-03,2.2029e-02
0.28,2.00,35,156,536,19043,0.6743,2.9093e-03,NaN,6.1116e-03,1.6591e-02
0.28,2.00,35,1300,1980,4715,0.5767,9.5998e-05,NaN,3.0583e-03,9.1230e-03
0.28,2.00,35,548,1160,1028,0.4856,2.3331e-04,NaN,3.1327e-03,1.8400e-02
0.28,2.00,35,364,900,15727,0.5498,3.3141e-04,NaN,4.0089e-03,2.3331e-02
0.28,2.00,35,336,560,9615,0.4517,3.6952e-04,NaN,5.2513e-03,1.8717e-02
0.28,2.00,35,2424,2692,7314,0.5244,5.4130e-03,NaN,1.0533e-02,2.1885e-02
0.28,2.00,35,160,776,15800,0.4946,9.0777e-04,NaN,3.2093e-03,2.0937e-02
0.28,2.00,35,100,804,3590,0.3564,5.2758e-04,NaN,2.0037e-03,1.7688e-02
0.28,2.00,35,508,1272,17173,0.1070,5.6233e-05,NaN,1.5748e-03,1.8430e-02
0.28,2.00,35,464,1164,14638,0.4705,2.4292e-04,NaN,1.5526e-03,2.0863e-02
0.28,2.00,35,1072,1396,511,0.2317,4.3834e-05,NaN,2.2513e-03,1.4792e-02
0.28,2.00,35,340,576,665,0.6064,2.3957e-04,NaN,4.5748e-02,1.8856e-02
