# generator=basin_stab_LSE_semismart_AAAI_Nramp.jl  M_TARGET=4.4e+06  K_TARGET=30000  N_FLOOR=12  betanet=1.0
# N_EQ=32768  N_SAMP=8192  N_DIS_TARGET=64  MEM_BUDGET_GB=40.0  generated=2026-06-07T21:59:16.649
alpha,T,N_used,K_retained,disorder,phi_a,phi_b,q12,phi_max_retained
0.500,0.13500,31,29911,45,0.528578,0.410364,0.193904,0.929205
0.500,0.13500,31,29904,46,0.549406,0.449882,0.077516,0.928998
0.500,0.13500,31,30078,47,0.558957,0.539844,0.484645,0.927595
0.500,0.13500,31,30121,48,0.534699,0.480343,0.183615,0.929002
0.500,0.13500,31,30192,49,0.611545,0.487170,0.282903,0.930938
0.500,0.13500,31,29993,50,0.611116,0.460908,0.237806,0.928310
0.500,0.13500,31,30230,51,0.437810,0.435988,0.015980,0.934626
0.500,0.13500,31,29939,52,0.562205,0.443928,0.557481,0.932146
0.500,0.13500,31,30181,53,0.453188,0.534491,0.233896,0.930666
0.500,0.13500,31,29895,54,0.526795,0.520901,0.192538,0.933092
0.500,0.13500,31,29800,55,0.480811,0.421335,0.186267,0.937725
0.500,0.13500,31,29947,56,0.420366,0.645161,0.407635,0.933063
0.500,0.13500,31,29956,57,0.449334,0.425811,0.065185,0.934941
0.500,0.13500,31,30231,58,0.439076,0.451058,0.240795,0.938313
0.500,0.13500,31,30239,59,0.540364,0.566791,0.330599,0.932977
0.500,0.13500,31,29982,60,0.563900,0.470895,0.242635,0.935637
0.500,0.13500,31,30018,61,0.434324,0.557791,0.450881,0.934260
0.500,0.13500,31,29887,62,0.493339,0.446212,0.177278,0.936129
0.500,0.13500,31,29936,63,0.634424,0.431104,0.216342,0.916775
0.500,0.13500,31,29927,64,0.611830,0.569905,0.511157,0.929667
0.500,0.14500,31,29973,1,0.531561,0.577768,0.240807,0.932340
0.500,0.14500,31,30291,2,0.425491,0.430828,0.081715,0.929588
0.500,0.14500,31,29898,3,0.501782,0.460864,0.277895,0.929109
0.500,0.14500,31,29934,4,0.435280,0.576171,0.120601,0.934084
0.500,0.14500,31,29685,5,0.455773,0.437513,0.169289,0.934814
0.500,0.14500,31,29950,6,0.493026,0.422122,0.326351,0.906198
0.500,0.14500,31,30139,7,0.484352,0.489672,0.109944,0.924771
0.500,0.14500,31,29655,8,0.480785,0.447666,0.295346,0.922936
0.500,0.14500,31,29950,9,0.453060,0.451151,0.204821,0.929396
0.500,0.14500,31,29917,10,0.545233,0.479563,0.130185,0.931223
0.500,0.14500,31,29934,11,0.464844,0.445568,0.075278,0.917914
0.500,0.14500,31,29910,12,0.409709,0.468029,0.159520,0.929542
0.500,0.14500,31,29796,13,0.489660,0.478174,0.183494,0.924993
0.500,0.14500,31,30032,14,0.400387,0.453623,0.026629,0.925211
0.500,0.14500,31,29758,15,0.566823,0.500907,0.312167,0.900519
0.500,0.14500,31,29968,16,0.533918,0.461900,0.086172,0.926362
0.500,0.14500,31,29856,17,0.435452,0.586731,0.295088,0.926467
0.500,0.14500,31,30037,18,0.496880,0.493020,0.325292,0.925381
0.500,0.14500,31,30385,19,0.430670,0.564631,0.409375,0.928673
0.500,0.14500,31,30138,20,0.476825,0.473932,0.245644,0.922421
0.500,0.14500,31,29912,21,0.437672,0.489883,0.210104,0.923398
0.500,0.14500,31,30131,22,0.491482,0.501456,0.254758,0.922849
0.500,0.14500,31,29852,23,0.508277,0.542208,0.357398,0.927685
0.500,0.14500,31,30071,24,0.490566,0.476042,0.122624,0.924268
0.500,0.14500,31,30043,25,0.468282,0.492027,0.293238,0.930140
0.500,0.14500,31,30115,26,0.456699,0.499064,0.139064,0.926615
0.500,0.14500,31,30111,27,0.454499,0.475740,0.308509,0.925161
0.500,0.14500,31,29759,28,0.513984,0.432712,0.123292,0.925820
0.500,0.14500,31,30023,29,0.508411,0.472813,0.268646,0.925408
0.500,0.14500,31,30135,30,0.531571,0.636785,0.610971,0.928829
0.500,0.14500,31,30006,31,0.470543,0.499911,0.254782,0.923233
0.500,0.14500,31,29928,32,0.437457,0.479409,0.210207,0.927760
0.500,0.14500,31,30046,33,0.519017,0.515788,0.204318,0.929073
0.500,0.14500,31,29803,34,0.418092,0.487142,0.104643,0.931775
0.500,0.14500,31,30101,35,0.485722,0.479998,0.219569,0.926970
0.500,0.14500,31,30108,36,0.441250,0.446709,0.403378,0.924944
0.500,0.14500,31,30012,37,0.465070,0.456840,-0.098344,0.925414
0.500,0.14500,31,29842,38,0.529353,0.473556,0.420984,0.930160
0.500,0.14500,31,29881,39,0.523892,0.505943,0.283975,0.925578
0.500,0.14500,31,30055,40,0.481315,0.434018,0.232113,0.910492
0.500,0.14500,31,30029,41,0.489833,0.437900,0.382356,0.926754
0.500,0.14500,31,30195,42,0.545511,0.452235,0.081102,0.931884
0.500,0.14500,31,29797,43,0.442784,0.415214,0.476655,0.934151
0.500,0.14500,31,29810,44,0.456417,0.510195,0.236949,0.927089
0.500,0.14500,31,29911,45,0.562931,0.536820,0.215939,0.922193
0.500,0.14500,31,29904,46,0.500255,0.484905,0.155270,0.931948
0.500,0.14500,31,30078,47,0.578171,0.514295,0.391836,0.928000
0.500,0.14500,31,30121,48,0.446655,0.437982,-0.004258,0.927657
0.500,0.14500,31,30192,49,0.477634,0.451040,0.186779,0.920303
0.500,0.14500,31,29993,50,0.415909,0.453349,-0.034059,0.927787
0.500,0.14500,31,30230,51,0.533128,0.451880,0.210063,0.915217
0.500,0.14500,31,29939,52,0.459006,0.440392,0.393768,0.929400
0.500,0.14500,31,30181,53,0.469650,0.599435,0.176156,0.922806
0.500,0.14500,31,29895,54,0.434855,0.561735,0.349623,0.931652
0.500,0.14500,31,29800,55,0.534333,0.490856,0.050525,0.925911
0.500,0.14500,31,29947,56,0.423323,0.467971,0.059891,0.929848
0.500,0.14500,31,29956,57,0.475557,0.499773,0.294906,0.926171
0.500,0.14500,31,30231,58,0.434309,0.523060,0.104650,0.930150
0.500,0.14500,31,30239,59,0.473769,0.531352,0.035028,0.929176
0.500,0.14500,31,29982,60,0.434836,0.413627,0.259598,0.927215
0.500,0.14500,31,30018,61,0.505712,0.427621,0.147807,0.930499
0.500,0.14500,31,29887,62,0.490079,0.565181,0.193515,0.925200
0.500,0.14500,31,29936,63,0.494357,0.464910,0.137996,0.923864
0.500,0.14500,31,29927,64,0.507626,0.415885,0.129811,0.896550
0.500,0.15500,31,29973,1,0.498572,0.418068,0.110032,0.918512
0.500,0.15500,31,30291,2,0.481490,0.424538,0.290048,0.914197
0.500,0.15500,31,29898,3,0.458585,0.462931,0.315012,0.926245
0.500,0.15500,31,29934,4,0.431588,0.482448,0.264460,0.924083
0.500,0.15500,31,29685,5,0.505211,0.502748,0.255025,0.914971
0.500,0.15500,31,29950,6,0.462612,0.441696,0.284643,0.892374
0.500,0.15500,31,30139,7,0.498363,0.451949,0.308576,0.890284
0.500,0.15500,31,29655,8,0.467895,0.496844,0.285701,0.917678
0.500,0.15500,31,29950,9,0.552987,0.426068,0.323416,0.925161
0.500,0.15500,31,29917,10,0.625989,0.466377,0.358773,0.920361
0.500,0.15500,31,29934,11,0.437021,0.449937,0.200107,0.922709
0.500,0.15500,31,29910,12,0.441310,0.464895,0.274363,0.924523
0.500,0.15500,31,29796,13,0.445755,0.420762,-0.009100,0.926402
0.500,0.15500,31,30032,14,0.421411,0.430366,0.087786,0.920893
0.500,0.15500,31,29758,15,0.440183,0.571191,0.196888,0.924145
0.500,0.15500,31,29968,16,0.486653,0.539217,0.260036,0.932109
0.500,0.15500,31,29856,17,0.507305,0.495983,0.245776,0.917298
0.500,0.15500,31,30037,18,0.492583,0.431665,0.280530,0.914321
0.500,0.15500,31,30385,19,0.492717,0.544055,0.261268,0.921890
0.500,0.15500,31,30138,20,0.454519,0.570768,0.404070,0.923862
0.500,0.15500,31,29912,21,0.481051,0.473760,0.390629,0.925054
0.500,0.15500,31,30131,22,0.494174,0.455511,0.192301,0.900125
0.500,0.15500,31,29852,23,0.469703,0.428049,0.268873,0.921799
0.500,0.15500,31,30071,24,0.432783,0.416262,0.079071,0.926093
0.500,0.15500,31,30043,25,0.478656,0.482484,0.185065,0.924495
0.500,0.15500,31,30115,26,0.459110,0.451227,0.070953,0.926029
0.500,0.15500,31,30111,27,0.427807,0.565623,0.373974,0.922811
0.500,0.15500,31,29759,28,0.479091,0.476265,0.175049,0.924141
0.500,0.15500,31,30023,29,0.562948,0.463385,0.317991,0.917198
0.500,0.15500,31,30135,30,0.435778,0.414410,0.392254,0.922748
0.500,0.15500,31,30006,31,0.429031,0.463654,0.139986,0.909090
0.500,0.15500,31,29928,32,0.478501,0.525060,0.236678,0.919832
0.500,0.15500,31,30046,33,0.434568,0.475729,0.231832,0.924659
0.500,0.15500,31,29803,34,0.474550,0.427987,0.183518,0.915978
0.500,0.15500,31,30101,35,0.456602,0.420349,0.154370,0.917892
0.500,0.15500,31,30108,36,0.491686,0.475346,0.157337,0.924011
0.500,0.15500,31,30012,37,0.426452,0.462355,0.082262,0.919650
0.500,0.15500,31,29842,38,0.490620,0.426102,0.302045,0.915336
0.500,0.15500,31,29881,39,0.543778,0.431444,0.188203,0.911395
0.500,0.15500,31,30055,40,0.455134,0.490173,0.180882,0.920781
0.500,0.15500,31,30029,41,0.495968,0.437170,0.110457,0.921323
0.500,0.15500,31,30195,42,0.421247,0.447800,0.135505,0.920628
0.500,0.15500,31,29797,43,0.466994,0.425578,0.221554,0.922849
0.500,0.15500,31,29810,44,0.429392,0.511282,0.343407,0.922596
0.500,0.15500,31,29911,45,0.454150,0.487182,0.018760,0.921020
0.500,0.15500,31,29904,46,0.459305,0.423022,0.145987,0.925202
0.500,0.15500,31,30078,47,0.482224,0.477062,0.224544,0.929954
0.500,0.15500,31,30121,48,0.444841,0.441113,0.316823,0.927114
0.500,0.15500,31,30192,49,0.456575,0.447688,0.199479,0.917725
0.500,0.15500,31,29993,50,0.491943,0.494770,0.246891,0.921291
0.500,0.15500,31,30230,51,0.476798,0.420672,0.164925,0.924640
0.500,0.15500,31,29939,52,0.466835,0.458585,0.214324,0.908014
0.500,0.15500,31,30181,53,0.562880,0.472414,-0.032756,0.929334
0.500,0.15500,31,29895,54,0.423585,0.475880,0.241196,0.930074
0.500,0.15500,31,29800,55,0.430667,0.504882,-0.018235,0.924620
0.500,0.15500,31,29947,56,0.430173,0.439282,0.106660,0.924964
0.500,0.15500,31,29956,57,0.477200,0.469007,-0.018077,0.918668
0.500,0.15500,31,30231,58,0.410582,0.444414,0.339807,0.928248
0.500,0.15500,31,30239,59,0.427555,0.462192,0.219189,0.924008
0.500,0.15500,31,29982,60,0.462390,0.506517,0.209265,0.920143
0.500,0.15500,31,30018,61,0.425471,0.458983,0.101900,0.919930
0.500,0.15500,31,29887,62,0.541946,0.418036,0.174346,0.923607
0.500,0.15500,31,29936,63,0.523060,0.485857,0.314909,0.913013
0.500,0.15500,31,29927,64,0.468883,0.463825,0.332844,0.923030
0.500,0.16500,31,29973,1,0.527103,0.530849,0.386601,0.910298
0.500,0.16500,31,30291,2,0.426550,0.549340,0.180171,0.902406
0.500,0.16500,31,29898,3,0.453214,0.498316,0.157911,0.914787
0.500,0.16500,31,29934,4,0.587089,0.450859,0.156378,0.905590
0.500,0.16500,31,29685,5,0.443160,0.436359,0.159011,0.918534
0.500,0.16500,31,29950,6,0.449479,0.414511,0.248905,0.917373
0.500,0.16500,31,30139,7,0.592576,0.510839,0.354638,0.875662
0.500,0.16500,31,29655,8,0.470875,0.427175,-0.004765,0.923102
0.500,0.16500,31,29950,9,0.459387,0.475128,0.407953,0.917244
0.500,0.16500,31,29917,10,0.482809,0.488321,0.332487,0.905954
0.500,0.16500,31,29934,11,0.420649,0.455643,0.227655,0.917623
0.500,0.16500,31,29910,12,0.410806,0.434911,0.055041,0.917593
0.500,0.16500,31,29796,13,0.421259,0.432543,-0.006667,0.924068
0.500,0.16500,31,30032,14,0.505026,0.409362,0.268605,0.913846
0.500,0.16500,31,29758,15,0.470801,0.447233,0.263041,0.919640
0.500,0.16500,31,29968,16,0.497489,0.450026,-0.024345,0.909651
0.500,0.16500,31,29856,17,0.428898,0.484035,0.017052,0.921567
0.500,0.16500,31,30037,18,0.495149,0.488009,0.289380,0.919255
0.500,0.16500,31,30385,19,0.499657,0.438097,0.015142,0.917826
0.500,0.16500,31,30138,20,0.507936,0.581512,0.357210,0.902548
0.500,0.16500,31,29912,21,0.450123,0.482032,0.310696,0.924214
0.500,0.16500,31,30131,22,0.501682,0.449136,0.131305,0.897769
0.500,0.16500,31,29852,23,0.435650,0.451019,0.143736,0.911606
0.500,0.16500,31,30071,24,0.488729,0.500121,0.199559,0.909077
0.500,0.16500,31,30043,25,0.435059,0.409232,0.125393,0.917426
0.500,0.16500,31,30115,26,0.467862,0.518242,0.161803,0.916677
0.500,0.16500,31,30111,27,0.416507,0.488240,0.307558,0.911000
0.500,0.16500,31,29759,28,0.477687,0.465531,0.232681,0.885193
0.500,0.16500,31,30023,29,0.474017,0.493200,0.127247,0.905765
0.500,0.16500,31,30135,30,0.525588,0.440729,0.332754,0.919234
0.500,0.16500,31,30006,31,0.419134,0.522147,0.253384,0.914351
0.500,0.16500,31,29928,32,0.489796,0.427084,0.286001,0.907221
0.500,0.16500,31,30046,33,0.443086,0.463458,0.068160,0.916957
0.500,0.16500,31,29803,34,0.484770,0.545952,0.235378,0.911306
0.500,0.16500,31,30101,35,0.418156,0.437161,0.076900,0.923097
0.500,0.16500,31,30108,36,0.431639,0.515975,0.163469,0.914432
0.500,0.16500,31,30012,37,0.560802,0.457407,0.419515,0.918040
0.500,0.16500,31,29842,38,0.447426,0.454228,0.094119,0.921140
0.500,0.16500,31,29881,39,0.458060,0.514126,0.357253,0.924873
0.500,0.16500,31,30055,40,0.494886,0.553062,0.095895,0.904215
0.500,0.16500,31,30029,41,0.451045,0.541498,0.228580,0.918247
0.500,0.16500,31,30195,42,0.548816,0.504540,0.374090,0.897408
0.500,0.16500,31,29797,43,0.531735,0.541143,0.320970,0.904017
0.500,0.16500,31,29810,44,0.533934,0.580484,0.447150,0.919626
0.500,0.16500,31,29911,45,0.449924,0.436108,0.094729,0.919190
0.500,0.16500,31,29904,46,0.541727,0.469720,0.352980,0.896358
0.500,0.16500,31,30078,47,0.464561,0.528288,0.289063,0.904691
0.500,0.16500,31,30121,48,0.439983,0.494215,0.042899,0.915468
0.500,0.16500,31,30192,49,0.483699,0.511698,0.381621,0.904128
0.500,0.16500,31,29993,50,0.545902,0.425443,0.294221,0.871103
0.500,0.16500,31,30230,51,0.582055,0.459911,0.304650,0.873156
0.500,0.16500,31,29939,52,0.504805,0.481928,0.262168,0.914262
0.500,0.16500,31,30181,53,0.502781,0.457420,0.227198,0.898079
0.500,0.16500,31,29895,54,0.420933,0.520638,0.275774,0.920671
0.500,0.16500,31,29800,55,0.431139,0.439170,0.412479,0.923051
0.500,0.16500,31,29947,56,0.470743,0.444804,0.141690,0.910469
0.500,0.16500,31,29956,57,0.451805,0.558890,0.210274,0.917878
0.500,0.16500,31,30231,58,0.434632,0.482305,0.081478,0.918590
0.500,0.16500,31,30239,59,0.484038,0.466457,0.030965,0.914796
0.500,0.16500,31,29982,60,0.576757,0.503297,0.284272,0.912448
0.500,0.16500,31,30018,61,0.483990,0.490502,0.240783,0.890262
0.500,0.16500,31,29887,62,0.487742,0.462944,0.122017,0.905663
0.500,0.16500,31,29936,63,0.435069,0.416391,0.170348,0.918676
0.500,0.16500,31,29927,64,0.510760,0.457313,0.354499,0.915664
0.500,0.17500,31,29973,1,0.477268,0.433079,0.069807,0.904264
0.500,0.17500,31,30291,2,0.473317,0.416199,0.254071,0.904916
0.500,0.17500,31,29898,3,0.550886,0.448138,0.180281,0.860557
0.500,0.17500,31,29934,4,0.479051,0.514393,0.132041,0.889740
0.500,0.17500,31,29685,5,0.504065,0.436118,0.223182,0.864187
0.500,0.17500,31,29950,6,0.563727,0.515556,0.340261,0.872805
0.500,0.17500,31,30139,7,0.519230,0.507977,0.273077,0.882590
0.500,0.17500,31,29655,8,0.486403,0.496461,0.213393,0.889079
0.500,0.17500,31,29950,9,0.443749,0.521919,0.244192,0.917379
0.500,0.17500,31,29917,10,0.429766,0.498750,0.167061,0.920177
0.500,0.17500,31,29934,11,0.426608,0.490248,0.098579,0.919050
0.500,0.17500,31,29910,12,0.479703,0.511303,0.304190,0.901483
0.500,0.17500,31,29796,13,0.481403,0.448939,0.233067,0.881388
0.500,0.17500,31,30032,14,0.443621,0.554688,0.241185,0.904327
0.500,0.17500,31,29758,15,0.477127,0.483503,0.303108,0.906275
0.500,0.17500,31,29968,16,0.490045,0.457780,0.248281,0.877949
0.500,0.17500,31,29856,17,0.478289,0.436266,0.243647,0.904071
0.500,0.17500,31,30037,18,0.492958,0.495274,0.151659,0.875605
0.500,0.17500,31,30385,19,0.493665,0.444688,0.136428,0.901661
0.500,0.17500,31,30138,20,0.435615,0.504759,0.203329,0.901343
0.500,0.17500,31,29912,21,0.482384,0.516967,0.312359,0.901216
0.500,0.17500,31,30131,22,0.491260,0.507893,0.302605,0.898594
0.500,0.17500,31,29852,23,0.532959,0.483192,0.198312,0.896521
0.500,0.17500,31,30071,24,0.494866,0.470401,0.244260,0.896670
0.500,0.17500,31,30043,25,0.487619,0.459214,0.279902,0.896113
0.500,0.17500,31,30115,26,0.421872,0.471309,0.232257,0.914641
0.500,0.17500,31,30111,27,0.470357,0.449426,0.255594,0.894701
0.500,0.17500,31,29759,28,0.464384,0.515784,0.316658,0.908523
0.500,0.17500,31,30023,29,0.482889,0.515648,0.109813,0.893058
0.500,0.17500,31,30135,30,0.499898,0.482172,0.176162,0.900422
0.500,0.17500,31,30006,31,0.417359,0.511559,0.072954,0.906427
0.500,0.17500,31,29928,32,0.505282,0.475052,0.123663,0.882877
0.500,0.17500,31,30046,33,0.479230,0.417250,0.140752,0.892366
0.500,0.17500,31,29803,34,0.461515,0.475232,0.233218,0.921477
0.500,0.17500,31,30101,35,0.506920,0.491834,0.344113,0.896342
0.500,0.17500,31,30108,36,0.510974,0.471686,0.122545,0.879913
0.500,0.17500,31,30012,37,0.468304,0.564101,0.253007,0.906430
0.500,0.17500,31,29842,38,0.472912,0.466957,0.126014,0.898742
0.500,0.17500,31,29881,39,0.486412,0.435911,0.395374,0.888155
0.500,0.17500,31,30055,40,0.467056,0.456581,0.189221,0.906875
0.500,0.17500,31,30029,41,0.467840,0.440208,0.095581,0.883550
0.500,0.17500,31,30195,42,0.462561,0.466200,0.236585,0.900133
0.500,0.17500,31,29797,43,0.520712,0.568218,0.347649,0.867251
0.500,0.17500,31,29810,44,0.518978,0.430509,0.291066,0.876749
0.500,0.17500,31,29911,45,0.476155,0.541030,0.314562,0.907844
0.500,0.17500,31,29904,46,0.438711,0.436687,0.212393,0.918045
0.500,0.17500,31,30078,47,0.552349,0.430216,0.262101,0.847989
0.500,0.17500,31,30121,48,0.509339,0.459149,0.214566,0.873419
0.500,0.17500,31,30192,49,0.403892,0.571142,0.258814,0.911469
0.500,0.17500,31,29993,50,0.510626,0.467635,0.269785,0.881784
0.500,0.17500,31,30230,51,0.474847,0.445507,0.127029,0.898466
0.500,0.17500,31,29939,52,0.436279,0.445756,0.079197,0.908135
0.500,0.17500,31,30181,53,0.522117,0.473031,0.211960,0.873197
0.500,0.17500,31,29895,54,0.502608,0.476083,0.235718,0.900928
0.500,0.17500,31,29800,55,0.561249,0.436350,0.038543,0.910492
0.500,0.17500,31,29947,56,0.503373,0.477665,0.203858,0.900244
0.500,0.17500,31,29956,57,0.506762,0.503433,0.320108,0.896716
0.500,0.17500,31,30231,58,0.467509,0.580008,0.318816,0.889230
0.500,0.17500,31,30239,59,0.513016,0.543120,0.217124,0.879986
0.500,0.17500,31,29982,60,0.402280,0.448341,0.250725,0.914345
0.500,0.17500,31,30018,61,0.459324,0.429288,0.231119,0.884720
0.500,0.17500,31,29887,62,0.474976,0.583905,0.298603,0.890442
0.500,0.17500,31,29936,63,0.453125,0.474956,0.154656,0.893029
0.500,0.17500,31,29927,64,0.494186,0.475476,0.135791,0.887096
0.500,0.18500,31,29973,1,0.489151,0.468197,0.297366,0.888547
0.500,0.18500,31,30291,2,0.507406,0.450008,0.247108,0.867164
0.500,0.18500,31,29898,3,0.450964,0.446311,0.234420,0.897401
0.500,0.18500,31,29934,4,0.585154,0.490328,0.259959,0.822088
0.500,0.18500,31,29685,5,0.466808,0.532367,0.275363,0.894943
0.500,0.18500,31,29950,6,0.510202,0.523006,0.351808,0.874424
0.500,0.18500,31,30139,7,0.491899,0.417086,0.238349,0.876566
0.500,0.18500,31,29655,8,0.504021,0.489668,0.209007,0.878457
0.500,0.18500,31,29950,9,0.470440,0.529433,0.206590,0.895007
0.500,0.18500,31,29917,10,0.531655,0.422760,0.291961,0.859003
0.500,0.18500,31,29934,11,0.477784,0.476174,0.239935,0.895243
0.500,0.18500,31,29910,12,0.448624,0.520698,0.261618,0.899488
0.500,0.18500,31,29796,13,0.431718,0.451068,0.327488,0.893637
0.500,0.18500,31,30032,14,0.441293,0.494900,0.294002,0.912920
0.500,0.18500,31,29758,15,0.446275,0.537210,0.170575,0.902116
0.500,0.18500,31,29968,16,0.430281,0.532379,0.195224,0.907380
0.500,0.18500,31,29856,17,0.482358,0.474691,0.257898,0.882058
0.500,0.18500,31,30037,18,0.425504,0.580899,0.156397,0.907607
0.500,0.18500,31,30385,19,0.545285,0.475618,0.295453,0.858863
0.500,0.18500,31,30138,20,0.523718,0.499803,0.316302,0.901211
0.500,0.18500,31,29912,21,0.498579,0.489978,0.259375,0.885161
0.500,0.18500,31,30131,22,0.497058,0.494788,0.287116,0.873560
0.500,0.18500,31,29852,23,0.476008,0.514522,0.261046,0.897579
0.500,0.18500,31,30071,24,0.549240,0.531039,0.297729,0.843212
0.500,0.18500,31,30043,25,0.429846,0.474319,0.279822,0.904519
0.500,0.18500,31,30115,26,0.476993,0.491299,0.119307,0.894615
0.500,0.18500,31,30111,27,0.498343,0.484502,0.240220,0.890323
0.500,0.18500,31,29759,28,0.444109,0.541026,0.171467,0.886613
0.500,0.18500,31,30023,29,0.473151,0.464644,0.321003,0.872736
0.500,0.18500,31,30135,30,0.562732,0.557348,0.340415,0.895518
0.500,0.18500,31,30006,31,0.416016,0.557368,0.175481,0.902435
0.500,0.18500,31,29928,32,0.530226,0.458344,0.236074,0.881050
0.500,0.18500,31,30046,33,0.474329,0.446708,0.311072,0.888815
0.500,0.18500,31,29803,34,0.408002,0.542105,0.256870,0.908023
0.500,0.18500,31,30101,35,0.475673,0.473832,0.291948,0.863616
0.500,0.18500,31,30108,36,0.528521,0.485340,0.271515,0.869390
0.500,0.18500,31,30012,37,0.430122,0.446452,0.136836,0.898395
0.500,0.18500,31,29842,38,0.486476,0.468353,0.314248,0.872765
0.500,0.18500,31,29881,39,0.492921,0.527177,0.224069,0.880349
0.500,0.18500,31,30055,40,0.473232,0.440402,0.239832,0.870537
0.500,0.18500,31,30029,41,0.439384,0.464376,0.219605,0.887567
0.500,0.18500,31,30195,42,0.498469,0.499716,0.205227,0.884357
0.500,0.18500,31,29797,43,0.499274,0.417291,0.302730,0.894019
0.500,0.18500,31,29810,44,0.471356,0.489307,0.242498,0.905744
0.500,0.18500,31,29911,45,0.450111,0.519262,0.250807,0.885560
0.500,0.18500,31,29904,46,0.489711,0.471743,0.265639,0.886145
0.500,0.18500,31,30078,47,0.481296,0.484529,0.182314,0.873571
0.500,0.18500,31,30121,48,0.411384,0.476801,0.149083,0.911663
0.500,0.18500,31,30192,49,0.489669,0.491657,0.247885,0.878728
0.500,0.18500,31,29993,50,0.451783,0.497748,0.083170,0.889281
0.500,0.18500,31,30230,51,0.490355,0.494541,0.218118,0.855428
0.500,0.18500,31,29939,52,0.499891,0.516143,0.197129,0.865882
0.500,0.18500,31,30181,53,0.510182,0.566877,0.300808,0.885956
0.500,0.18500,31,29895,54,0.469942,0.505196,0.264237,0.882190
0.500,0.18500,31,29800,55,0.473776,0.503928,0.159777,0.880451
0.500,0.18500,31,29947,56,0.478585,0.505676,0.171126,0.888363
0.500,0.18500,31,29956,57,0.541652,0.524903,0.221563,0.890208
0.500,0.18500,31,30231,58,0.469713,0.468259,0.197682,0.898664
0.500,0.18500,31,30239,59,0.460100,0.492314,0.294006,0.906947
0.500,0.18500,31,29982,60,0.443043,0.485964,0.219021,0.899779
0.500,0.18500,31,30018,61,0.461315,0.543497,0.335755,0.884730
0.500,0.18500,31,29887,62,0.456255,0.538860,0.257720,0.902834
0.500,0.18500,31,29936,63,0.468687,0.432450,0.129089,0.887753
0.500,0.18500,31,29927,64,0.502244,0.473215,0.159141,0.872871
0.500,0.19500,31,29973,1,0.457547,0.536943,0.224081,0.871655
0.500,0.19500,31,30291,2,0.483922,0.494908,0.180646,0.864768
0.500,0.19500,31,29898,3,0.535868,0.484956,0.258932,0.867147
0.500,0.19500,31,29934,4,0.491914,0.514094,0.183219,0.854553
0.500,0.19500,31,29685,5,0.498041,0.500177,0.289765,0.858329
